stock_id,name,market,industry,period_index,fiscal_quarter,revenue_month,revenue_yoy,operating_margin,net_income_yoy,eps,inventory_turnover,free_cash_flow,composite,composite_delta,value_pick,revenue_yoy_grade,operating_margin_grade,net_income_yoy_grade,eps_grade,inventory_turnover_grade,free_cash_flow_grade,revenue_yoy_values,operating_margin_values,net_income_yoy_values,eps_values,inventory_turnover_values,free_cash_flow_values,revenue_yoy_reason,operating_margin_reason,net_income_yoy_reason,eps_reason,inventory_turnover_reason,free_cash_flow_reason
3687,歐買尬,上櫃,數位雲端,5,2025.4Q,115/03,2,3,1,3,數據不足,3,數據不足,,0,BB,A,B,A,數據不足,A,12.9844 / 13.6371 / 13.6766 / 8.91648 / 4.318 / 19.3327,12.73 / 13.76 / 16.74 / 16.67,-64.7 / 568.8 / -50 / 13.3,0.2 / 3.56 / 0.36 / 0.56,— / — / — / —,149 / 145 / 220 / 77 / 41 / -136,BB.2: 無法列入其他評等,A.1: 穩定且平均10~15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,A: 最近四季累積3~5元,not enough periods,A: 六季累積為正且四季累積為正
3687,歐買尬,上櫃,數位雲端,6,2025.4Q,115/01-02,2,3,1,3,數據不足,3,數據不足,,0,BB,A,B,A,數據不足,A,13.6371 / 13.6766 / 8.91648 / 4.318 / 19.3327 / 1.61744,12.73 / 13.76 / 16.74 / 16.67,-64.7 / 568.8 / -50 / 13.3,0.2 / 3.56 / 0.36 / 0.56,— / — / — / —,149 / 145 / 220 / 77 / 41 / -136,BB.2: 無法列入其他評等,A.1: 穩定且平均10~15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,A: 最近四季累積3~5元,not enough periods,A: 六季累積為正且四季累積為正
3687,歐買尬,上櫃,數位雲端,7,2025.3Q,115/01,3,4,1,4,數據不足,數據不足,數據不足,,0,A,AA,B,AA,數據不足,數據不足,32.9983 / 13.6766 / 8.91648 / 4.318 / 19.3327 / 1.61744,13.76 / 16.74 / 16.67 / 16.92,568.8 / -50 / 13.3 / -10.5,3.56 / 0.36 / 0.56 / 0.56,— / — / — / —,145 / 220 / 77 / 41 / -136 / —,A.1: 平均10~25%且未下滑,AA.1: 穩定且平均>=15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,not enough periods,not enough periods
3687,歐買尬,上櫃,數位雲端,8,2025.3Q,114/12,2,4,1,4,數據不足,數據不足,數據不足,,0,BB,AA,B,AA,數據不足,數據不足,13.6766 / 8.91648 / 4.318 / 19.3327 / 1.61744 / -2.46365,13.76 / 16.74 / 16.67 / 16.92,568.8 / -50 / 13.3 / -10.5,3.56 / 0.36 / 0.56 / 0.56,— / — / — / —,145 / 220 / 77 / 41 / -136 / —,BB.1: 六個月內曾單月負成長,AA.1: 穩定且平均>=15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,not enough periods,not enough periods
3687,歐買尬,上櫃,數位雲端,9,2025.3Q,114/11,2,4,1,4,數據不足,數據不足,數據不足,,0,BB,AA,B,AA,數據不足,數據不足,8.91648 / 4.318 / 19.3327 / 1.61744 / -2.46365 / 13.2536,13.76 / 16.74 / 16.67 / 16.92,568.8 / -50 / 13.3 / -10.5,3.56 / 0.36 / 0.56 / 0.56,— / — / — / —,145 / 220 / 77 / 41 / -136 / —,BB.1: 六個月內曾單月負成長,AA.1: 穩定且平均>=15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,not enough periods,not enough periods
3689,湧德,上櫃,電子零組件業,1,2026.2Q,115/07,3,4,1,4,2,0,2.333333333,0,0,A,AA,B,AA,BB,C,64.9005 / 72.6601 / 20.1705 / 44.3116 / 41.7985 / 22.7772,13.06 / 11.75 / 12.51 / 13.42,53.9 / -3.2 / 7.8 / -22.6,2.43 / 2.04 / 2.08 / 1.67,1.48 / 1.43 / 1.59 / 1.84,79 / 35 / -691 / 136 / 325 / 15,A.2: 平均>25%但小幅衰退,AA.2: 穩定、平均10~15%且最近一季上升,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,BB: 連續兩季下跌且累積跌幅逾20%,C: 六季與四季累積皆為負
3689,湧德,上櫃,電子零組件業,2,2026.1Q,115/06,4,3,1,4,2,0,2.333333333,0.3333333333,0,AA,A,B,AA,BB,C,72.6601 / 20.1705 / 44.3116 / 41.7985 / 22.7772 / 51.6686,11.75 / 12.51 / 13.42 / 13.67,-3.2 / 7.8 / -22.6 / 21.6,2.04 / 2.08 / 1.67 / 1.65,1.43 / 1.59 / 1.84 / 1.75,35 / -691 / 136 / 325 / 15 / -55,AA: 六個月皆正、平均>=25%、最近一月未下滑,A.1: 穩定且平均10~15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,BB: 連續兩季下跌且累積跌幅逾20%,C: 六季與四季累積皆為負
3689,湧德,上櫃,電子零組件業,3,2026.1Q,115/05,2,3,1,4,2,0,2,0,0,BB,A,B,AA,BB,C,20.1705 / 44.3116 / 41.7985 / 22.7772 / 51.6686 / 6.41882,11.75 / 12.51 / 13.42 / 13.67,-3.2 / 7.8 / -22.6 / 21.6,2.04 / 2.08 / 1.67 / 1.65,1.43 / 1.59 / 1.84 / 1.75,35 / -691 / 136 / 325 / 15 / -55,BB.2: 無法列入其他評等,A.1: 穩定且平均10~15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,BB: 連續兩季下跌且累積跌幅逾20%,C: 六季與四季累積皆為負
3689,湧德,上櫃,電子零組件業,4,2026.1Q,115/04,2,3,1,4,2,0,2,-0.5,0,BB,A,B,AA,BB,C,44.3116 / 41.7985 / 22.7772 / 51.6686 / 6.41882 / -3.89163,11.75 / 12.51 / 13.42 / 13.67,-3.2 / 7.8 / -22.6 / 21.6,2.04 / 2.08 / 1.67 / 1.65,1.43 / 1.59 / 1.84 / 1.75,35 / -691 / 136 / 325 / 15 / -55,BB.1: 六個月內曾單月負成長,A.1: 穩定且平均10~15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,BB: 連續兩季下跌且累積跌幅逾20%,C: 六季與四季累積皆為負
3689,湧德,上櫃,電子零組件業,5,2025.4Q,115/03,2,3,2,4,4,0,2.5,0,0,BB,A,BB,AA,AA,C,41.7985 / 22.7772 / 51.6686 / 6.41882 / -3.89163 / -0.106931,12.51 / 13.42 / 13.67 / 13.71,7.8 / -22.6 / 21.6 / 337.2,2.08 / 1.67 / 1.65 / 2.23,1.59 / 1.84 / 1.75 / 1.5,-691 / 136 / 325 / 15 / -55 / -49,BB.1: 六個月內曾單月負成長,A.1: 穩定且平均10~15%,BB.2: 最近一季由負轉正,AA: 最近四季累積>=5元,AA: 四季穩定且平均>=1.5次,C: 六季與四季累積皆為負
3689,湧德,上櫃,電子零組件業,6,2025.4Q,115/01-02,2,3,2,4,4,0,2.5,,0,BB,A,BB,AA,AA,C,22.7772 / 51.6686 / 6.41882 / -3.89163 / -0.106931 / 3.38865,12.51 / 13.42 / 13.67 / 13.71,7.8 / -22.6 / 21.6 / 337.2,2.08 / 1.67 / 1.65 / 2.23,1.59 / 1.84 / 1.75 / 1.5,-691 / 136 / 325 / 15 / -55 / -49,BB.1: 六個月內曾單月負成長,A.1: 穩定且平均10~15%,BB.2: 最近一季由負轉正,AA: 最近四季累積>=5元,AA: 四季穩定且平均>=1.5次,C: 六季與四季累積皆為負
3689,湧德,上櫃,電子零組件業,7,2025.3Q,115/01,2,3,1,4,4,數據不足,數據不足,,0,BB,A,B,AA,AA,數據不足,30.9883 / 51.6686 / 6.41882 / -3.89163 / -0.106931 / 3.38865,13.42 / 13.67 / 13.71 / 14.12,-22.6 / 21.6 / 337.2 / 388.2,1.67 / 1.65 / 2.23 / 2.08,1.84 / 1.75 / 1.5 / 1.46,136 / 325 / 15 / -55 / -49 / —,BB.1: 六個月內曾單月負成長,A.1: 穩定且平均10~15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,AA: 四季穩定且平均>=1.5次,not enough periods
3689,湧德,上櫃,電子零組件業,8,2025.3Q,114/12,2,3,1,4,4,數據不足,數據不足,,0,BB,A,B,AA,AA,數據不足,51.6686 / 6.41882 / -3.89163 / -0.106931 / 3.38865 / 12.6091,13.42 / 13.67 / 13.71 / 14.12,-22.6 / 21.6 / 337.2 / 388.2,1.67 / 1.65 / 2.23 / 2.08,1.84 / 1.75 / 1.5 / 1.46,136 / 325 / 15 / -55 / -49 / —,BB.1: 六個月內曾單月負成長,A.1: 穩定且平均10~15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,AA: 四季穩定且平均>=1.5次,not enough periods
3689,湧德,上櫃,電子零組件業,9,2025.3Q,114/11,2,3,1,4,4,數據不足,數據不足,,0,BB,A,B,AA,AA,數據不足,6.41882 / -3.89163 / -0.106931 / 3.38865 / 12.6091 / 5.66843,13.42 / 13.67 / 13.71 / 14.12,-22.6 / 21.6 / 337.2 / 388.2,1.67 / 1.65 / 2.23 / 2.08,1.84 / 1.75 / 1.5 / 1.46,136 / 325 / 15 / -55 / -49 / —,BB.1: 六個月內曾單月負成長,A.1: 穩定且平均10~15%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,AA: 四季穩定且平均>=1.5次,not enough periods
3691,碩禾,上櫃,光電業,1,2026.2Q,115/07,4,1,4,2,1,0,2,1.166666667,0,AA,B,AA,BB,B,C,66.5411 / 63.7211 / 131.165 / 163.412 / 168.896 / 188.398,0.04 / 10.33 / -1.94 / -3.43,106.2 / 396.7 / 113 / 38.2,0.38 / 2.97 / 0.53 / -1.14,1.4 / 1.43 / 1.81 / 1.31,-659 / -397 / -573 / -664 / -299 / 639,AA: 六個月皆正、平均>=25%、最近一月未下滑,B: 最近一季跌逾20% 或 平均<5%,AA.2: 近三季皆>=50%,BB: 最近四季累積1~3元,B: 四季曾出現單季跌逾20%,C: 六季與四季累積皆為負
3691,碩禾,上櫃,光電業,2,2026.1Q,115/06,1,0,4,0,0,0,0.8333333333,0,0,B,C,AA,C,C,C,63.7211 / 131.165 / 163.412 / 168.896 / 188.398 / 231.048,10.33 / -1.94 / -3.43 / -14.3,396.7 / 113 / 38.2 / -3350,2.97 / 0.53 / -1.14 / -6.01,1.43 / 1.81 / 1.31 / 1.21,-397 / -573 / -664 / -299 / 639 / 1203,B: 平均為正但最近三個月遞減,C: 四季平均為負或最近一季為負,AA.1: 近三季皆正且最近一季成長,C: 最近四季累積虧損,C: 最近一季跌逾20%,C: 六季與四季累積皆為負
3691,碩禾,上櫃,光電業,3,2026.1Q,115/05,1,0,4,0,0,0,0.8333333333,0,0,B,C,AA,C,C,C,131.165 / 163.412 / 168.896 / 188.398 / 231.048 / 177.185,10.33 / -1.94 / -3.43 / -14.3,396.7 / 113 / 38.2 / -3350,2.97 / 0.53 / -1.14 / -6.01,1.43 / 1.81 / 1.31 / 1.21,-397 / -573 / -664 / -299 / 639 / 1203,B: 平均為正但最近三個月遞減,C: 四季平均為負或最近一季為負,AA.1: 近三季皆正且最近一季成長,C: 最近四季累積虧損,C: 最近一季跌逾20%,C: 六季與四季累積皆為負
3691,碩禾,上櫃,光電業,4,2026.1Q,115/04,1,0,4,0,0,0,0.8333333333,-0.1666666667,0,B,C,AA,C,C,C,163.412 / 168.896 / 188.398 / 231.048 / 177.185 / 81.4302,10.33 / -1.94 / -3.43 / -14.3,396.7 / 113 / 38.2 / -3350,2.97 / 0.53 / -1.14 / -6.01,1.43 / 1.81 / 1.31 / 1.21,-397 / -573 / -664 / -299 / 639 / 1203,B: 平均為正但最近三個月遞減,C: 四季平均為負或最近一季為負,AA.1: 近三季皆正且最近一季成長,C: 最近四季累積虧損,C: 最近一季跌逾20%,C: 六季與四季累積皆為負
3691,碩禾,上櫃,光電業,5,2025.4Q,115/03,2,0,1,0,3,0,1,0,0,BB,C,B,C,A,C,168.896 / 188.398 / 231.048 / 177.185 / 81.4302 / -10.6869,-1.94 / -3.43 / -14.3 / -20.99,113 / 38.2 / -3350 / -300,0.53 / -1.14 / -6.01 / -1,1.81 / 1.31 / 1.21 / 0.78,-573 / -664 / -299 / 639 / 1203 / -771,BB.1: 六個月內曾單月負成長,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
3691,碩禾,上櫃,光電業,6,2025.4Q,115/01-02,2,0,1,0,3,0,1,,0,BB,C,B,C,A,C,188.398 / 231.048 / 177.185 / 81.4302 / -10.6869 / -12.4355,-1.94 / -3.43 / -14.3 / -20.99,113 / 38.2 / -3350 / -300,0.53 / -1.14 / -6.01 / -1,1.81 / 1.31 / 1.21 / 0.78,-573 / -664 / -299 / 639 / 1203 / -771,BB.1: 六個月內曾單月負成長,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,C: 六季與四季累積皆為負
3691,碩禾,上櫃,光電業,7,2025.3Q,115/01,2,0,1,0,3,數據不足,數據不足,,0,BB,C,B,C,A,數據不足,195.707 / 231.048 / 177.185 / 81.4302 / -10.6869 / -12.4355,-3.43 / -14.3 / -20.99 / -36.07,38.2 / -3350 / -300 / 13.4,-1.14 / -6.01 / -1 / -4.09,1.31 / 1.21 / 0.78 / 0.73,-664 / -299 / 639 / 1203 / -771 / —,BB.1: 六個月內曾單月負成長,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,not enough periods
3691,碩禾,上櫃,光電業,8,2025.3Q,114/12,2,0,1,0,3,數據不足,數據不足,,0,BB,C,B,C,A,數據不足,231.048 / 177.185 / 81.4302 / -10.6869 / -12.4355 / -12.489,-3.43 / -14.3 / -20.99 / -36.07,38.2 / -3350 / -300 / 13.4,-1.14 / -6.01 / -1 / -4.09,1.31 / 1.21 / 0.78 / 0.73,-664 / -299 / 639 / 1203 / -771 / —,BB.1: 六個月內曾單月負成長,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,not enough periods
3691,碩禾,上櫃,光電業,9,2025.3Q,114/11,2,0,1,0,3,數據不足,數據不足,,0,BB,C,B,C,A,數據不足,177.185 / 81.4302 / -10.6869 / -12.4355 / -12.489 / -39.2616,-3.43 / -14.3 / -20.99 / -36.07,38.2 / -3350 / -300 / 13.4,-1.14 / -6.01 / -1 / -4.09,1.31 / 1.21 / 0.78 / 0.73,-664 / -299 / 639 / 1203 / -771 / —,BB.1: 六個月內曾單月負成長,C: 四季平均為負或最近一季為負,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,not enough periods
3693,營邦,上櫃,電腦及週邊設備業,1,2026.2Q,115/07,2,2,1,4,3,3,2.5,0.1666666667,0,BB,BB,B,AA,A,A,148.929 / 74.9804 / 24.8158 / 10.794 / -24.8178 / -43.7115,14.69 / 3.08 / 0.5 / 8.3,2253.8 / -81.8 / -50.8 / -52.3,7.11 / 1.54 / 2.18 / 4.58,0.77 / 0.76 / 0.79 / 0.7,-84 / -684 / 495 / 428 / -126 / 197,BB.1: 六個月內曾單月負成長,BB.1: 曾單季跌逾20%但不含最近一季,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
3693,營邦,上櫃,電腦及週邊設備業,2,2026.1Q,115/06,2,2,0,4,3,3,2.333333333,0.3333333333,0,BB,BB,C,AA,A,A,74.9804 / 24.8158 / 10.794 / -24.8178 / -43.7115 / -13.8055,3.08 / 0.5 / 8.3 / 16.55,-81.8 / -50.8 / -52.3 / -95.2,1.54 / 2.18 / 4.58 / 0.31,0.76 / 0.79 / 0.7 / 0.69,-684 / 495 / 428 / -126 / 197 / 113,BB.1: 六個月內曾單月負成長,BB.1: 曾單季跌逾20%但不含最近一季,C: 最近兩季皆為負,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
3693,營邦,上櫃,電腦及週邊設備業,3,2026.1Q,115/05,0,2,0,4,3,3,2,0,0,C,BB,C,AA,A,A,24.8158 / 10.794 / -24.8178 / -43.7115 / -13.8055 / -40.542,3.08 / 0.5 / 8.3 / 16.55,-81.8 / -50.8 / -52.3 / -95.2,1.54 / 2.18 / 4.58 / 0.31,0.76 / 0.79 / 0.7 / 0.69,-684 / 495 / 428 / -126 / 197 / 113,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,C: 最近兩季皆為負,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
3693,營邦,上櫃,電腦及週邊設備業,4,2026.1Q,115/04,0,2,0,4,3,3,2,0.1666666667,0,C,BB,C,AA,A,A,10.794 / -24.8178 / -43.7115 / -13.8055 / -40.542 / -32.2155,3.08 / 0.5 / 8.3 / 16.55,-81.8 / -50.8 / -52.3 / -95.2,1.54 / 2.18 / 4.58 / 0.31,0.76 / 0.79 / 0.7 / 0.69,-684 / 495 / 428 / -126 / 197 / 113,C: 平均為負或最近一月為負,BB.1: 曾單季跌逾20%但不含最近一季,C: 最近兩季皆為負,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
3693,營邦,上櫃,電腦及週邊設備業,5,2025.4Q,115/03,0,1,0,4,3,3,1.833333333,0,0,C,B,C,AA,A,A,-24.8178 / -43.7115 / -13.8055 / -40.542 / -32.2155 / -15.4771,0.5 / 8.3 / 16.55 / 17.58,-50.8 / -52.3 / -95.2 / 70,2.18 / 4.58 / 0.31 / 8.43,0.79 / 0.7 / 0.69 / 0.76,495 / 428 / -126 / 197 / 113 / 285,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
3693,營邦,上櫃,電腦及週邊設備業,6,2025.4Q,115/01-02,0,1,0,4,3,3,1.833333333,,0,C,B,C,AA,A,A,-43.7115 / -13.8055 / -40.542 / -32.2155 / -15.4771 / -51.6491,0.5 / 8.3 / 16.55 / 17.58,-50.8 / -52.3 / -95.2 / 70,2.18 / 4.58 / 0.31 / 8.43,0.79 / 0.7 / 0.69 / 0.76,495 / 428 / -126 / 197 / 113 / 285,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,A: 六季累積為正且四季累積為正
3693,營邦,上櫃,電腦及週邊設備業,7,2025.3Q,115/01,0,1,0,4,3,數據不足,數據不足,,0,C,B,C,AA,A,數據不足,-38.5246 / -13.8055 / -40.542 / -32.2155 / -15.4771 / -51.6491,8.3 / 16.55 / 17.58 / 7.25,-52.3 / -95.2 / 70 / 54,4.58 / 0.31 / 8.43 / 4.8,0.7 / 0.69 / 0.76 / 0.61,428 / -126 / 197 / 113 / 285 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,not enough periods
3693,營邦,上櫃,電腦及週邊設備業,8,2025.3Q,114/12,0,1,0,4,3,數據不足,數據不足,,0,C,B,C,AA,A,數據不足,-13.8055 / -40.542 / -32.2155 / -15.4771 / -51.6491 / -47.7235,8.3 / 16.55 / 17.58 / 7.25,-52.3 / -95.2 / 70 / 54,4.58 / 0.31 / 8.43 / 4.8,0.7 / 0.69 / 0.76 / 0.61,428 / -126 / 197 / 113 / 285 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,not enough periods
3693,營邦,上櫃,電腦及週邊設備業,9,2025.3Q,114/11,0,1,0,4,3,數據不足,數據不足,,0,C,B,C,AA,A,數據不足,-40.542 / -32.2155 / -15.4771 / -51.6491 / -47.7235 / -14.2197,8.3 / 16.55 / 17.58 / 7.25,-52.3 / -95.2 / 70 / 54,4.58 / 0.31 / 8.43 / 4.8,0.7 / 0.69 / 0.76 / 0.61,428 / -126 / 197 / 113 / 285 / —,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,C: 最近兩季皆為負,AA: 最近四季累積>=5元,A: 四季穩定且平均<1.5次,not enough periods
3694,海華,上市,通信網路業,1,2026.2Q,115/07,0,1,1,3,2,3,1.666666667,-0.5,0,C,B,B,A,BB,A,-21.7685 / -4.76108 / -9.42208 / -3.35376 / 27.3306 / 26.0622,3.5 / 4.77 / 3.72 / 6.22,-25 / 32.5 / 23.4 / 54.6,0.8 / 1.02 / 0.76 / 1.43,1.27 / 1.58 / 1.63 / 1.91,48 / -412 / 461 / 782 / -942 / 170,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,B: 最近一季為負／四季兩季為負／近三季遞減且<50%,A: 最近四季累積3~5元,BB: 連續兩季下跌且累積跌幅逾20%,A: 六季累積為正且四季累積為正
3694,海華,上市,通信網路業,2,2026.1Q,115/06,0,1,4,3,4,1,2.166666667,0,0,C,B,AA,A,AA,B,-4.76108 / -9.42208 / -3.35376 / 27.3306 / 26.0622 / 18.9714,4.77 / 3.72 / 6.22 / 5.26,32.5 / 23.4 / 54.6 / 30.2,1.02 / 0.76 / 1.43 / 1.07,1.58 / 1.63 / 1.91 / 1.72,-412 / 461 / 782 / -942 / 170 / 330,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,AA.1: 近三季皆正且最近一季成長,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
3694,海華,上市,通信網路業,3,2026.1Q,115/05,0,1,4,3,4,1,2.166666667,0,0,C,B,AA,A,AA,B,-9.42208 / -3.35376 / 27.3306 / 26.0622 / 18.9714 / 2.69762,4.77 / 3.72 / 6.22 / 5.26,32.5 / 23.4 / 54.6 / 30.2,1.02 / 0.76 / 1.43 / 1.07,1.58 / 1.63 / 1.91 / 1.72,-412 / 461 / 782 / -942 / 170 / 330,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,AA.1: 近三季皆正且最近一季成長,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
3694,海華,上市,通信網路業,4,2026.1Q,115/04,0,1,4,3,4,1,2.166666667,-0.5,0,C,B,AA,A,AA,B,-3.35376 / 27.3306 / 26.0622 / 18.9714 / 2.69762 / 16.3508,4.77 / 3.72 / 6.22 / 5.26,32.5 / 23.4 / 54.6 / 30.2,1.02 / 0.76 / 1.43 / 1.07,1.58 / 1.63 / 1.91 / 1.72,-412 / 461 / 782 / -942 / 170 / 330,C: 平均為負或最近一月為負,B: 最近一季跌逾20% 或 平均<5%,AA.1: 近三季皆正且最近一季成長,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,B: 六季累積為正但四季累積為負
3694,海華,上市,通信網路業,5,2025.4Q,115/03,3,1,2,3,4,3,2.666666667,0,0,A,B,BB,A,AA,A,27.3306 / 26.0622 / 18.9714 / 2.69762 / 16.3508 / 38.1583,3.72 / 6.22 / 5.26 / 4.06,23.4 / 54.6 / 30.2 / 108.9,0.76 / 1.43 / 1.07 / 0.77,1.63 / 1.91 / 1.72 / 1.74,461 / 782 / -942 / 170 / 330 / 220,A.1: 平均10~25%且未下滑,B: 最近一季跌逾20% 或 平均<5%,BB.1: 近兩季皆正但衰退逾50%,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,A: 六季累積為正且四季累積為正
3694,海華,上市,通信網路業,6,2025.4Q,115/01-02,3,1,2,3,4,3,2.666666667,,0,A,B,BB,A,AA,A,26.0622 / 18.9714 / 2.69762 / 16.3508 / 38.1583 / 39.7395,3.72 / 6.22 / 5.26 / 4.06,23.4 / 54.6 / 30.2 / 108.9,0.76 / 1.43 / 1.07 / 0.77,1.63 / 1.91 / 1.72 / 1.74,461 / 782 / -942 / 170 / 330 / 220,A.1: 平均10~25%且未下滑,B: 最近一季跌逾20% 或 平均<5%,BB.1: 近兩季皆正但衰退逾50%,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,A: 六季累積為正且四季累積為正
3694,海華,上市,通信網路業,7,2025.3Q,115/01,4,1,4,3,4,數據不足,數據不足,,0,AA,B,AA,A,AA,數據不足,58.5746 / 18.9714 / 2.69762 / 16.3508 / 38.1583 / 39.7395,6.22 / 5.26 / 4.06 / 3.48,54.6 / 30.2 / 108.9 / 62.1,1.43 / 1.07 / 0.77 / 0.62,1.91 / 1.72 / 1.74 / 1.95,782 / -942 / 170 / 330 / 220 / —,AA: 六個月皆正、平均>=25%、最近一月未下滑,B: 最近一季跌逾20% 或 平均<5%,AA.1: 近三季皆正且最近一季成長,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,not enough periods
3694,海華,上市,通信網路業,8,2025.3Q,114/12,3,1,4,3,4,數據不足,數據不足,,0,A,B,AA,A,AA,數據不足,18.9714 / 2.69762 / 16.3508 / 38.1583 / 39.7395 / 23.981,6.22 / 5.26 / 4.06 / 3.48,54.6 / 30.2 / 108.9 / 62.1,1.43 / 1.07 / 0.77 / 0.62,1.91 / 1.72 / 1.74 / 1.95,782 / -942 / 170 / 330 / 220 / —,A.1: 平均10~25%且未下滑,B: 最近一季跌逾20% 或 平均<5%,AA.1: 近三季皆正且最近一季成長,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,not enough periods
3694,海華,上市,通信網路業,9,2025.3Q,114/11,1,1,4,3,4,數據不足,數據不足,,0,B,B,AA,A,AA,數據不足,2.69762 / 16.3508 / 38.1583 / 39.7395 / 23.981 / 28.1375,6.22 / 5.26 / 4.06 / 3.48,54.6 / 30.2 / 108.9 / 62.1,1.43 / 1.07 / 0.77 / 0.62,1.91 / 1.72 / 1.74 / 1.95,782 / -942 / 170 / 330 / 220 / —,B: 平均為正但最近三個月遞減,B: 最近一季跌逾20% 或 平均<5%,AA.1: 近三季皆正且最近一季成長,A: 最近四季累積3~5元,AA: 四季穩定且平均>=1.5次,not enough periods
3701,大眾控,上市,電腦及週邊設備業,1,2026.2Q,115/07,0,0,0,0,2,1,0.5,-0.6666666667,0,C,C,C,C,BB,B,6.71645 / 17.2064 / -32.0179 / -29.9934 / -30.3468 / -28.4679,-11.74 / -5.36 / -8.15 / 0.39,-346.3 / -188 / -1566.7 / 254.2,-0.7 / -0.59 / -1.48 / 0.16,0.61 / 0.73 / 0.78 / 0.69,-785 / 25 / 213 / 340 / 264 / 79,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,C: 最近四季累積虧損,BB: 連續兩季下跌且累積跌幅逾20%,B: 六季累積為正但四季累積為負
3701,大眾控,上市,電腦及週邊設備業,2,2026.1Q,115/06,0,0,0,0,3,4,1.166666667,0,0,C,C,C,C,A,AA,17.2064 / -32.0179 / -29.9934 / -30.3468 / -28.4679 / -11.0286,-5.36 / -8.15 / 0.39 / 4.85,-188 / -1566.7 / 254.2 / 219,-0.59 / -1.48 / 0.16 / 0.28,0.73 / 0.78 / 0.69 / 0.65,25 / 213 / 340 / 264 / 79 / 36,C: 平均為負或最近一月為負,C: 四季平均為負或最近一季為負,C: 最近兩季皆為負,C: 最近四季累積虧損,A: 四季穩定且平均<1.5次,AA: 連續六季為正
