保險其他營業成本,保險服務結果,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他營業結果,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）,財務結果
,,,2464,盟立,-2,,,78303,,,,,,,,,,,0.24,1,,上市,115,4046,,,,,,-2343,,49482,,127785,,,,,,49169,313,,,41838,,11690,1516786,1864911,348125,350468,308628,,53528,,127444,341,49482,,,,,,
,,,2465,麗臺,,,,10179,,,,,,,,,,,1.15,1,,上市,115,22277,,,,,,,,107791,,117970,,,,,,107791,0,,,92107,,37961,1402067,1569188,167121,167121,75014,,130068,,117970,0,107791,,,,,,
,,,2466,冠西電,,,,24393,,,,,,,,,,,0.03,1,,上市,115,15743,,,,,,,,5218,,29611,,,,,,5218,,,,-51413,,72374,147235,158640,11405,11405,62818,,20961,,29611,,5218,,,,,,
,,,2467,志聖,,,,1609228,,,,,,,,,,,3.06,1,,上市,115,131154,,,,,,,,482406,,2091634,,,,,,466168,16238,,,551124,,62436,1142670,2261506,1118836,1118836,567712,,613560,,2060442,31192,482406,,,,,,
,,,2468,華經,,,,507,,,,,,,,,,,0.30,1,,上市,115,5558,,,,,,,,21302,,21809,,,,,,21302,,,,21895,,4965,561084,628511,67427,67427,45532,,26860,,21809,,21302,,,,,,
,,,2471,資通,,,,1145,,,,,,,,,,,0.49,1,,上市,115,4332,,,,,,,,23238,,24383,,,,,,23354,-116,,,5770,,21800,159940,232263,72323,72323,66553,,27570,,24414,-31,23238,,,,,,
,,,2472,立隆電,,,,396704,,,,,,,,,,,1.60,1,,上市,115,122244,,,,,,,,398183,,794887,,,,,,262833,135350,,,549622,,-29195,2059752,2943086,883334,883334,333712,,520427,,521793,273094,398183,,,,,,
,,,2474,可成,,,,2874966,,,,,,,,,,,2.63,1,,上市,115,315957,,,,,,,,1535534,,4410500,,,,,,1484484,51050,,,243428,,1608063,2686961,3773945,1086984,1086984,843556,,1851491,,4359450,51050,1535534,,,,,,
,,,2476,鉅祥,96,,,144296,,,,,,,,,,,1.14,1,,上市,115,105379,,,,,,,,275660,,419956,,,,,,249094,26566,,,386545,,-5506,1519077,2167648,648571,648571,262122,,381039,,382422,37534,275660,,,,,,
,,,2477,美隆電,,,,92363,,,,,,,,,,,0.11,1,,上市,115,13938,,,,,,,,18154,,110517,,,,,,17501,653,,,7862,,24230,371418,506123,134705,134705,126843,,32092,,108533,1984,18154,,,,,,
,,,2478,大毅,,,,93755,,,,,,,,,,,1.14,1,,上市,115,37625,,,,,,,,162517,,256272,,,,,,162973,-456,,,186036,,14106,1064670,1419768,355098,355098,169062,,200142,,253735,2537,162517,,,,,,
,,,2480,敦陽科,,,,16206,,,,,,,,,,,2.63,1,,上市,115,56799,,,,,,,,279505,,295711,,,,,,279505,0,,,300400,,35904,1852956,2420984,568028,568028,267628,,336304,,295711,0,279505,,,,,,
,,,2481,強茂,,,,234947,,,,,,,,,,,0.75,1,,上市,115,91991,,,,,,,,309301,,544248,,,,,,287830,21471,,,222307,,178985,2301199,3421155,1119956,1119956,897649,,401292,,508737,35511,309301,,,,,,
,,,2482,連宇,,,,-2562,,,,,,,,,,,-0.23,1,,上市,115,-5970,,,,,,,,-18012,,-20574,,,,,,-18238,226,,,-36423,,12441,70337,113886,43549,43549,79972,,-23982,,-20800,226,-18012,,,,,,
,,,2483,百容,,,,47708,,,,,,,,,,,0.15,1,,上市,115,-1757,,,,,,,,16613,,64321,,,,,,16038,575,,,-1427,,16283,416971,480525,63554,63554,64981,,14856,,63480,841,16613,,,,,,
,,,2484,希華,,,,276435,,,,,,,,,,,0.33,1,,上市,115,13230,,,,,,,,51832,,328267,,,,,,51853,-21,,,38190,,26872,434487,558493,124006,124006,85816,,65062,,328285,-18,51832,,,,,,
,,,2485,兆赫,,,,33394,,,,,,,,,,,0.41,1,,上市,115,27109,,,,,,,,134047,,167441,,,,,,129324,4723,,,98162,,62994,810537,1045686,235149,235149,136987,,161156,,162718,4723,134047,,,,,,
,,,2486,一詮,,,,61114,,,,,,,,,,,0.29,1,,上市,115,24265,,,,,,,,61722,,122836,,,,,,66488,-4766,,,113327,,-27340,1279188,1620292,341104,341104,227777,,85987,,127602,-4766,61722,,,,,,
,,,2488,漢平,,,,27071,,,,,,,,,,,0.92,1,,上市,115,20505,,,,,,,,73750,,100821,,,,,,73750,,,,68978,,25277,452958,600007,147049,147049,78071,,94255,,100821,,73750,,,,,,
,,,2489,瑞軒,,,,223075,,,,,,,,,,,0.15,1,,上市,115,15684,,,,,,,,95581,,318656,,,,,,91202,4379,,,62476,,48789,5309614,5814686,505072,505072,442596,,111265,,312565,6091,95581,,,,,,
,,,2491,吉祥全,,,,0,,,,,,,,,,,0.85,1,,上市,115,-67,,,,,,,,117356,,117356,,,,,,70043,47313,,,-45575,,162864,30603,35944,5341,5341,50916,,117289,,70043,47313,117356,,,,,,
,,,2492,華新科,,,,575077,,,,,,,,,,,1.69,1,,上市,115,449211,,,,,,,,987366,,1562443,,,,,,819611,167755,,,718933,,717644,7792432,9538394,1745962,1745962,1027029,,1436577,,1430481,131962,987366,,,,,,
,,,2493,揚博,,,,5997,,,,,,,,,,,1.26,1,,上市,115,32214,,,,,,,,159484,,165481,,,,,,159484,,,,168457,,23241,663875,937502,273627,273627,105170,,191698,,165481,,159484,,,,,,
,,,2495,普安,,,,572,,,,,,,,,,,0.33,1,,上市,115,12200,,,,,,,,90313,,90885,,,,,,90313,0,,,46525,,55988,222774,370134,147360,147360,100835,,102513,,90885,0,90313,,,,,,
,,,2496,卓越,,,,0,,,,,,,,,,,1.65,1,,上市,115,8745,,,,,,,,31153,,31153,,,,,,31564,-411,,,37142,,2756,93584,210338,116754,116754,79612,,39898,,31564,-411,31153,,,,,,
,,,2497,怡利電,,,,-24522,,,,,,,,,,,0.80,1,,上市,115,41992,,,,,,,,100208,,75686,,,,,,100208,,,,91960,,50240,833533,1130838,297305,297305,205345,,142200,,75686,,100208,,,,,,
,,,2498,宏達電,,,,725530,,,,,,,,,,,-0.29,1,,上市,115,13193,,,,,,,,-241674,,483856,,,,,,-241674,,,,-562777,,334296,380452,652623,272171,272171,834948,,-228481,,483856,,-241674,,,,,,
,,,2501,國建,,,,-543967,,,,,,,,,,,1.21,1,,上市,115,302059,,,,,,,,1616462,,1072495,,,,,,1397547,218915,,,1944478,,-25957,8458043,11151303,2693260,2693260,748782,,1918521,,853580,218915,1616462,,,,,,
,,,2504,國產,,,,133007,,,,,,,,,,,0.70,1,,上市,115,231706,,,,,,,,852670,,985677,,,,,,822186,30484,,,1099848,,-15472,3692962,5032863,1339901,1339901,240053,,1084376,,955193,30484,852670,,,,,,
,,,2505,國揚,,,,55616,,,,,,,,,,,0.17,1,,上市,115,19339,,,,,,,,63828,,119444,,,,,,63883,-55,,,33839,,49328,308104,421642,113538,113538,79699,,83167,,119499,-55,63828,,,,,,
,,,2506,太設,0,,,71420,,,,,,,,,,,0.13,1,,上市,115,15305,,,,,,,,53241,,124661,,,,,,45668,7573,,,52334,,16212,155548,324393,168845,168845,116511,,68546,,118142,6519,53241,,,,,,
,,,2509,全坤建,,,,69010,,,,,,,,,,,-0.45,1,,上市,115,440,,,,,,,,-104155,,-35145,,,,,,-100923,-3232,,,-24855,,-78860,46598,64339,17741,17741,42596,,-103715,,-41252,6107,-104155,,,,,,
,,,2511,太子,,,,137221,,,,,,,,,,,0.06,1,,上市,115,17527,,,,,,,,93670,,230891,,,,,,101951,-8281,,,141991,,-30794,1496889,2153305,656416,656416,514425,,111197,,239172,-8281,93670,,,,,,
,,,2514,龍邦,,,,-28999,,,,,,,,,,,0.42,1,,上市,115,74067,,,,,,,,286617,,257618,,,,,,152686,133931,,,351157,,9527,4782377,5519551,737174,737174,386017,,360684,,124546,133072,286617,,,,,,
,,,2515,中工,,,,132180,,,,,,,,,,,0.16,1,,上市,115,67239,,,,,,,,256847,,389027,,,,,,256940,-93,,,346601,,-22515,6388206,6998716,610510,610510,263909,,324086,,391330,-2303,256847,,,,,,
,,,2516,新建,,,,8064,,,,,,,,,,,0.25,1,,上市,115,0,,,,,,,,56516,,64580,,,,,,56516,,,,49137,,7379,1532730,1624343,91613,91613,42476,,56516,,64580,,56516,,,,,,
,,,2520,冠德,,,,258,,,,,,,,,,,0.52,1,,上市,115,162065,,,,,,,,437465,,437723,,,,,,308665,128800,,,658447,,-58917,3720783,4862541,1141758,1141758,483311,,599530,,308763,128960,437465,,,,,,
,,,2524,京城,,,,0,,,,,,,,,,,0.36,1,,上市,115,18274,,,,,,,,131817,,131817,,,,,,131817,,,,233648,,-83557,337862,656590,318728,318728,85080,,150091,,131817,,131817,,,,,,
,,,2527,宏璟,,,,3465862,,,,,,,,,,,3.45,1,,上市,115,166487,,,,,,,,897676,,4363538,,,,,,902888,-5212,,,1127130,,-62967,3326905,4588717,1261812,1261812,134682,,1064163,,4368059,-4521,897676,,,,,,
,,,2528,皇普,,,,0,,,,,,,,,,,-0.11,1,,上市,115,406,,,,,,,,-45691,,-45691,,,,,,,,,,-40999,,-4286,9470,10284,814,814,41813,,-45285,,,,-45691,,,,,,
,,,2530,華建,,,,702,,,,,,,,,,,-0.04,1,,上市,115,2142,,,,,,,,-32773,,-32071,,,,,,-31083,-1690,,,-3896,,-26735,149977,186713,36736,36736,40632,,-30631,,-30381,-1690,-32773,,,,,,
,,,2534,宏盛,,,,35837,,,,,,,,,,,-0.02,1,,上市,115,6236,,,,,,,,-11418,,24419,,,,,,-11418,,,,63221,,-68403,54401,209173,154772,154772,91551,,-5182,,24419,,-11418,,,,,,
,,,2535,達欣工,,,,6360,,,,,,,,,,,2.88,1,,上市,115,168741,,,,,,,,748380,,754740,,,,,,748785,-405,,,759460,,157661,6135097,7158996,1023899,1023899,264439,,917121,,746902,7838,748380,,,,,,
,,,2536,宏普,,,,,,,,,,,,,,,0.15,1,,上市,115,481,,,,,,,,51212,,51212,,,,,,50662,550,,,124933,,-73240,686992,885984,198992,198992,74059,,51693,,50662,550,51212,,,,,,
,,,2537,聯上發,,,,,,,,,,,,,,,0.40,1,,上市,115,30818,,,,,,,,119320,,119320,,,,,,,,,,167409,,-17271,953328,1212617,259289,259289,91880,,150138,,,,119320,,,,,,
,,,2538,基泰,,,,0,,,,,,,,,,,0.02,1,,上市,115,8584,,,,,,,,8360,,8360,,,,,,8360,0,,,38496,,-21552,3054,82552,79498,79498,41002,,16944,,8360,0,8360,,,,,,
,,,2539,櫻花建,,,,,,,,,,,,,,,0.68,1,,上市,115,195023,,,,,,,,814784,,814784,,,,,,814784,0,,,1002985,,6822,1353297,2476909,1123612,1123612,120627,,1009807,,814784,0,814784,,,,,,
,,,2540,愛山林,,,,,,,,,,,,,,,-0.01,1,,上市,115,-12379,,,,,,,,-11300,,-11300,,,,,,-11300,,,,16711,,-40390,1436656,1723776,287120,287120,270409,,-23679,,-11300,,-11300,,,,,,
,,,2542,興富發,,,,798,,,,,,,,,,,1.15,1,,上市,115,698387,,,,,,,,3219948,,3220746,,,,,,2421313,798635,,,3912933,,5402,11317273,16191907,4874634,4874634,961701,,3918335,,2422111,798635,3219948,,,,,,
,,,2543,皇昌,,,,,,,,,,,,,,,0.37,1,,上市,115,40017,,,,,,,,196210,,196210,,,,,,195876,334,,,261739,,-25512,2514660,2901102,386442,386442,124703,,236227,,195876,334,196210,,,,,,
,,,2545,皇翔,,,,,,,,,,,,,,,-0.01,1,,上市,115,9122,,,,,,,,-4486,,-4486,,,,,,-4486,,,,112240,,-107604,1635369,1966951,331582,331582,219342,,4636,,-4486,,-4486,,,,,,
,,,2546,根基,,,,-24840,,,,,,,,,,,1.43,1,,上市,115,50162,,,,,,,,186335,,161495,,,,,,186338,-3,,,227648,,8849,3940654,4271987,331333,331333,103685,,236497,,161503,-8,186335,,,,,,
,,,2547,日勝生,,,,0,,,,,,,,,,,0.06,1,,上市,115,68417,,,,,,,,83236,,83236,,,,,,59312,23924,,,350111,,-198458,792853,1604263,811410,811410,461299,,151653,,59312,23924,83236,,,,,,
,,,2548,華固,,,,911,,,,,,,,,,,2.28,1,,上市,115,181180,,,,,,,,727402,,728313,,,,,,727364,38,,,870350,,38232,3112806,4206418,1093612,1093612,223262,,908582,,728059,254,727402,,,,,,
,,,2597,潤弘,,,,-546366,,,,,,,,,,,2.38,1,,上市,115,195724,,,,,,,,817345,,270979,,,,,,739775,77570,,,991959,,21110,6051045,7352773,1301728,1301728,309769,,1013069,,244707,26272,817345,,,,,,
,,0,2601,益航,,,,167818,,,,,,,,,,,-0.02,1,,上市,115,7038,,,,,,,,11196,,179014,,,,,,-13770,24966,,,126103,,-107869,414935,568015,153080,153080,26977,,18234,,154048,24966,11196,,,,,,
,,,2603,長榮,156434,,,10127823,,,,,,,,,,,3.84,1,3158,上市,115,1948722,,,,,,,,8690656,,18818479,,,,,,8303529,387127,,,8948352,,1691026,73124778,86511471,13386693,13389851,4597933,,10639378,,17966350,852129,8690656,,,,,,
,,0,2605,新興,,,,397197,,,,,,,,,,,0.66,1,,上市,115,149979,,,,,,,,387359,,784556,,,,,,387359,,,,482738,,54600,783918,1366845,582927,582927,100189,,537338,,784556,,387359,,,,,,
,,,2606,裕民,,,,717035,,,,,,,,,,,1.17,1,,上市,115,68,,,,,,,,987731,,1704766,,,,,,987731,,,,987897,,-98,2647779,3891765,1243986,1243986,256089,,987799,,1704766,,987731,,,,,,
,,,2607,榮運,,,,298449,,,,,,,,,,,1.04,1,,上市,115,149297,,,,,,,,560639,,859088,,,,,,553268,7371,,,467559,,242377,3123127,3991930,868803,868803,401244,,709936,,849730,9358,560639,,,,,,
,,,2608,嘉里大榮,,,,386,,,,,,,,,,,0.47,1,,上市,115,69377,,,,,,,,275234,,275620,,,,,,217699,57535,,,371282,,-26671,2525882,3102760,576878,576878,205596,,344611,,217931,57689,275234,,,,,,
,,,2609,陽明,81295,,,1805018,,,,,,,,,,,0.41,1,,上市,115,403937,,,,,,,,1497124,,3302142,,,,,,1435563,61561,,,748244,,1152817,35836720,38660500,2823780,2823780,2156831,,1901061,,3246984,55158,1497124,,,,,,
,,,2610,華航,,,,-332256,,,,,,,,,,,0.85,1,,上市,115,1173546,,,,,,,,5848163,,5515907,,,,,,5169442,678721,,,6436036,,585673,45256107,56997031,11740924,11740924,5304888,,7021709,,4830142,685765,5848163,,,,,,
,,,2611,志信,,,,-10635,,,,,,,,,,,0.28,1,,上市,115,5952,,,,,,,,58474,,47839,,,,,,53112,5362,,,35228,,29198,259720,353426,93706,93706,58478,,64426,,42453,5386,58474,,,,,,
,,,2612,中航,,,,287166,,,,,,,,,,,1.24,1,,上市,115,6735,,,,,,,,244418,,531584,,,,,0,245435,-1017,,,286693,,-35540,825807,1239781,413974,413974,127281,,251153,0,532601,-1017,244418,,,,,,
,,,2613,中櫃,,,,-5518,,,,,,,,,,,0.18,1,,上市,115,6342,,,,,,,,25036,,19518,,,,,,24024,1012,,,60198,,-28820,717162,828689,111527,111527,51329,,31378,,18506,1012,25036,,,,,,
,,,2614,東森,,,,23596,,,,,,,,,,,0.30,1,,上市,115,7668,,,,,,,,84451,,108047,,,,,,98315,-13864,,,43049,,49070,868668,1238745,370077,370077,327028,,92119,,121901,-13854,84451,,,,,,
,,,2615,萬海,74380,,,3626820,,,,,,,,,,,2.73,1,,上市,115,2113020,,,,,,,,7676606,,11303426,,,,,,7671518,5088,,,5825197,,3964429,25984232,33640864,7656632,7656632,1905815,,9789626,,11303926,-500,7676606,,,,,,
,,,2616,山隆,,,,127418,,,,,,,,,,,-1.37,1,,上市,115,2713,,,,,,,,-185023,,-57605,,,,,,-185776,753,,,-176379,,-5931,1839394,1985761,146367,146367,322746,,-182310,,-59586,1981,-185023,,,,,,
,,,2617,台航,,,,155100,,,,,,,,,,,0.71,1,,上市,115,74470,,,,,,,,298044,,453144,,,,,,298044,,,,420156,,-47642,628601,1083585,454984,454984,34828,,372514,,453144,,298044,,,,,,
,,,2618,長榮航,,,,-402413,,,,,,,,,,,1.53,1,,上市,115,2178622,,,,,,,,8864867,,8462454,,,,,,8268012,596855,,,11279920,,-236431,44650277,60515845,15865568,15865568,4585648,,11043489,,7863214,599240,8864867,,,,,,
,,,2630,亞航,,,,3751,,,,,,,,,,,0.09,1,,上市,115,4780,,,,,,,,17999,,21750,,,,,,17999,,,,28684,,-5905,996304,1096139,99835,99835,71151,,22779,,21750,,17999,,,,,,
,,,2633,台灣高鐵,,,,,,,,,,,,,,,0.37,1,,上市,115,361594,,,,,,,,2097812,,2097812,,,,,,,,,,6005315,,-3545909,7382974,13890559,6507585,6507585,502270,,2459406,,,,2097812,,,,,,
,,,2634,漢翔,,,,40504,,,,,,,,,,,0.28,1,,上市,115,82787,,,,,,,,260658,,301162,,,,,,260658,,,,272385,,71060,6995380,7587090,591710,591710,319325,,343445,,301162,,260658,,,,,,
,,,2636,台驊控股,,,,145411,,,,,,,,,,,1.10,1,,上市,115,59894,,,,,,,,148777,,294188,,,,,,150669,-1892,,,125834,,82837,4086914,4846226,759312,759312,633478,,208671,,287471,6717,148777,,,,,,
,,,2637,慧洋-KY,,,,1019172,,,,,,,,,,,1.60,1,,上市,115,6082,,,,,,,,1195201,,2214373,,,,,,1195201,,,,1197473,,3810,3093983,4338022,1244039,1244039,46566,,1201283,,2214373,,1195201,,,,,,
,,,2642,宅配通,,,,-178813,,,,,,,,,,,-0.75,1,,上市,115,2135,,,,,,,,-71180,,-249993,,,,,,-71180,,,,-67616,,-1429,782638,816736,34098,34098,101714,,-69045,,-249993,,-71180,,,,,,
,,,2645,長榮航太,,,,4494,,,,,,,,,,,2.58,1,,上市,115,241407,,,,,,,,965627,,970121,,,,,,,,,,1129183,,77851,3434074,4739309,1305235,1305235,176052,,1207034,,,,965627,,,,,,
,,,2646,星宇航空,,,,-437815,,,,,,,,,,,0.30,1,,上市,115,0,,,,,,,,909756,,471941,,,,,,,,,,1358324,,-448568,10984830,13759797,2774967,2774967,1416643,,909756,,,,909756,,,,,,
,,,2701,萬企,,,,-13801,,,,,,,,,,,0.11,1,,上市,115,12441,,,,,,,,50202,,36401,,,,,,,,,,44352,,18291,12740,65646,52906,52906,8554,,62643,,,,50202,,,,,,
,,,2702,華園,,,,33907,,,,,,,,,,,0.19,1,,上市,115,2515,,,,,,,,30137,,64044,,,,,,30137,,,,34781,,-2129,38674,363520,324846,324846,290065,,32652,,64044,,30137,,,,,,
,,,2704,國賓,,,,739646,,,,,,,,,,,0.16,1,,上市,115,43662,,,,,,,,58836,,798482,,,,,,58697,139,,,11772,,90726,265396,378532,113136,113136,101364,,102498,,798343,139,58836,,,,,,
,,,2705,六福,,,,601,,,,,,,,,,,-0.21,1,,上市,115,0,,,,,,,,-39827,,-39226,,,,,,-39827,,,,721,,-40548,366421,510861,144440,144440,143719,,-39827,,-39226,,-39827,,,,,,
,,,2706,第一店,,,,17226,,,,,,,,,,,0.14,1,,上市,115,17413,,,,,,,,69107,,86333,,,,,,,,,,61056,,25464,20222,89870,69648,69648,8592,,86520,,,,69107,,,,,,
,,,2707,晶華,,,,37200,,,,,,,,,,,5.73,1,,上市,115,182055,,,,,,,,732712,,769912,,,,,,730305,2407,,,562483,,352284,1246576,1946379,699803,699803,137320,,914767,,767505,2407,732712,,,,,,
,,,2712,遠雄來,,,,,,,,,,,,,,,-0.14,1,,上市,115,0,,,,,,,,-14587,,-14587,,,,,,,,,,-14453,,-134,105296,125169,19873,19873,34326,,-14587,,,,-14587,,,,,,
,,,2722,夏都,-1,,,96004,,,,,,,,,,,-0.21,1,,上市,115,751,,,,,,,,-34367,,61637,,,,,,-30147,-4220,,,-32471,,-1145,102328,132188,29860,29860,62330,,-33616,,36933,24704,-34367,,,,,,
,,0,2723,美食-KY,,,,95447,,,,,,,,,,,1.31,1,,上市,115,104497,,,,,,,,240810,,336257,,,,,,236598,4212,,,323703,,21604,1568149,4026808,2458659,2458659,2134956,,345307,,332383,3874,240810,,,,,,
,,,2727,王品,,,,54669,,,,,,,,,,,5.04,1,,上市,115,105149,,,,,,,,423381,,478050,,,,,,417522,5859,,,538057,,-9527,3413291,6518701,3105410,3105410,2567353,,528530,,462143,15907,423381,,,,,,
,,,2731,雄獅,,,,-29466,,,,,,,,,,,4.17,1,,上市,115,96053,,,,,,,,394244,,364778,,,,,,388507,5737,,,414238,,76059,6833306,8129667,1296361,1296361,882123,,490297,,360563,4215,394244,,,,,,
,,,2739,寒舍,-12766,,,860,,,,,,,,,,,1.30,1,,上市,115,31760,,,,,,,,119066,,119926,,,,,,119066,,,,170254,,-19428,845235,1423271,578036,578036,395016,,150826,,119926,,119066,,,,,,
,,,2748,雲品,,,,-5387,,,,,,,,,,,0.94,1,,上市,115,24825,,,,,,,,99299,,93912,,,,,,99299,,,,124856,,-732,515402,776929,261527,261527,136671,,124124,,93912,,99299,,,,,,
,,,2753,八方雲集,,,,20521,,,,,,,,,,,3.56,1,,上市,115,56223,,,,,,,,222979,,243500,,,,,,236960,-13981,,,283918,,-4716,1438050,2262828,824778,824778,540860,,279202,,251283,-7783,222979,,,,,,
,,,2762,世界健身-KY,,,,3739,,,,,,,,,,,2.01,1,,上市,115,49567,,,,,,,,219155,,222894,,,,,,219155,,,,300545,,-31823,2199038,2811384,612346,612346,311801,,268722,,222894,,219155,,,,,,
,,,2801,彰銀,,,,,,428534,4986671,,7418906,,,,699747,,0.44,1,,上市,115,992320,,,,,,,,,5221136,,5649670,,5221136,,,,,,,,,,,,,,5492374,,,,5649670,,,5221136,,,6213456,,
,,,2812,台中銀,,,,,,-590531,2123629,,3375225,,,,297426,,0.40,1,,上市,115,471473,,,,,,,,,2426299,,1835768,,2426299,,,,,,,,,,,,,,2303656,,,,1835768,,,2426299,,,2897772,,
,325748,,2816,旺旺保,,-95789,,,34532,,,,,,,,,1.78,,1,,上市,115,63688,,,,,,,,397970,,432502,,,,,,,,,,460640,,1018,,,,,,,,,,,,,397970,,,461658,230681
,,,2820,華票,,,,,,-595248,768379,,325602,,,,109702,,0.48,1,,上市,115,160963,,,,,,,,,639894,,44646,,,,,,,,,,,,,,,,183422,,,,,,,639894,,,800857,,
,558780,,2832,台產,,-182224,,,-27366,,,,,,,,,1.64,,1,,上市,115,96832,,,,,,,,416962,,389596,,,,,,,,,,514384,,-590,,,,,,,,,,,,,416962,,,513794,137828
,,,2834,臺企銀,,,,,,-1241064,3328230,,5508330,,,,241993,,0.35,1,,上市,115,886677,,,,,,,,,3437983,,2196919,0,3437983,0,,,,,,,,,,,,,4269907,,,0,2196919,0,,3437983,,,4324660,,
,,,2836,高雄銀,,,,,,-51529,345334,,900701,,,,84074,,0.20,1,,上市,115,96508,,,,,,,,,370574,,319045,,,,,,,,,,,,,,,,694879,,,,,,,370574,,,467082,,
,,,2838,聯邦銀,,,,,,-2725483,2757774,,2567362,,,,350909,,0.35,1,,上市,115,280906,,,,,,,,,1504930,,-1220553,,1507841,-2911,,,,,,,,,,,,,3188391,,,,-1217644,-2909,,1504930,,,1785836,,
,,,2845,遠東銀,,,,,,131726,1704598,,1824214,,,,135318,,0.25,1,,上市,115,143704,,,,,,,,,1221472,,1353198,,1221472,,,,,,,,,,,,,,2028318,,,,1353198,,,1221472,,,1365176,,
,,0,2849,安泰銀,,,,,,-149971,719602,,873718,,,,85646,,0.26,1,,上市,115,36199,,,,,,,,,512292,,362321,,,,,,,,,,,,,,,,959183,,,,,,,512292,,,548491,,
,1365605,0,2850,新產,,-79254,,,219133,,,,,,,,,3.99,,1,,上市,115,248433,,,,,,,,1259771,,1478904,,,,,,,,,,1507350,,854,,,,,,,,,,,,,1259771,,,1508204,220999
,707341,,2851,中再保,,-95015,,,-13024,,,,,,,,,2.30,,1,,上市,115,325242,,,,,,,,1839449,,1826425,,,,,,,,,,2142185,,22506,,,,,,,,,,,,,1839449,,,2164691,1529859
,438956,,2852,第一保,,-59498,,,-40810,,,,,,,,,1.00,,1,,上市,115,93803,,,,,,,,301897,,261087,,,,,,,,,,394962,,738,,,,,,,,,,,,,301897,,,395700,15504
,,,2855,統一證,,,,,,,,,,,,,,,1.43,1,,上市,115,218397,,,3387527,,5486108,,109125,2297383,,2406508,,,2291390,5993,,,,,2098581,,417199,,,,,,,,2515780,,2402477,4031,2297383,,,,,,
-19920,,,2880,華南金,,,,,,,,10882474,7844963,,,,532769,,0.55,1,,上市,115,,1664716,,,,,,-569207,,7663270,7094063,,,,,,7663213,57,18727437,,,,,,,,,8886602,,,,7093978,85,7663270,,,9327986,,,
6922527,,,2881,富邦金,,,,,,,,11075297,55117949,,,,3423002,,2.40,1,,上市,115,,5062760,,,,,,89166636,,33562101,122728737,,,,,,33551455,10646,66193246,,,,,,,,,17222856,,,,122526534,202203,33562101,,,38624861,,,
13366691,,,2882,國泰金,,,,,,,,-3877435,76415488,,,,2144227,,2.15,1,,上市,115,,6735806,,,,,,104526822,,31655932,136182754,,,,,,31593811,62121,72538053,,,,,,,,,18635397,,,,136051274,131480,31655932,,,38391738,,,
124833,,,2883,凱基金,,,,,,,,2465851,21099662,,,,-31306,,0.69,1,,上市,115,,1407592,,,,,,27592302,,11692023,39284325,,,,,,11689699,2324,23565513,,,,,,,,,10372371,,,,39279408,4917,11692023,,,13099615,,,
,,,2884,玉山金,,,,,,,,13304278,11865143,,,,1006751,,0.62,1,,上市,115,,2639201,,,,,,1340426,,10067506,11407932,,,,,,10056957,10549,25169421,,,,,,,,,11455963,,,,11397335,10597,10067506,,,12706707,,,
-2007589,,,2885,元大金,,,,,,,,28728437,11256497,,,,691371,,1.08,1,,上市,115,,3129395,,,,,,3679286,,15594458,19273744,,,,,,14409154,1185304,39984934,,,,,,,,,22577299,,,,18889159,384585,15594458,,,18723853,,,
9550,,,2886,兆豐金,,,,,,,,10657076,10111366,,,,413832,,0.63,1,,上市,115,,1822242,,,,,,502924,,9397352,9900276,,,,,,9397352,,20768442,,,,,,,,,9125466,,,,9900276,,9397352,,,11219594,,,
2771663,,,2887,台新新光金,,,,,,,,5324618,42542838,,,,1597271,,0.82,1,,上市,115,,4532177,,,,,,36934756,,21056577,57991333,,,,,,21040510,16067,47867456,,,,,,,,,17909768,,,,57976164,15169,21056577,,,25588754,,,
,,,2889,國票金,,,,,,,,2160382,510235,,,,60641,,0.25,1,,上市,115,,191865,,,,,,-462708,,1127101,664393,,,,,,897373,229728,2670617,,,,,,,,,1291010,,,,407919,256474,1127101,,,1318966,,,
