保留盈餘,公司代號,公司名稱,共同控制下前手權益,其他權益,出表日期,合併前非屬共同控制股權,季別,年度,庫藏股票,待註銷股本股數,權益─具證券性質之虛擬通貨,權益總計,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
4267340.00,4551,智伸科,,138549.00,1150905,,2,115,,,,9254829.00,9254829.00,0.00,80.32,4910224.00,10897865.00,1152225.00,5577989.00,3696715.00,14832818.00,,667765.00,3934953.00,0.00
3891268.00,4552,力達-KY,,-136366.00,1150905,,2,115,,0.00,,6463102.00,6463102.00,0.00,55.72,1230754.00,4010599.00,1160000.00,1904802.00,1548200.00,8367904.00,,674048.00,4357305.00,0.00
1527958.00,4555,氣立,,2114.00,1150905,,2,115,-22333.00,,,3036066.00,2921984.00,500000.00,42.05,625392.00,2385149.00,699876.00,1559283.00,714369.00,4595349.00,114082.00,933891.00,2210200.00,0.00
748864.00,4557,永新-KY,,-65455.00,1150905,,2,115,,0.00,,2766051.00,2537130.00,0.00,52.89,2727934.00,3109502.00,479718.00,2984782.00,1374003.00,5750833.00,228921.00,256848.00,2641331.00,0.00
921773.00,4560,強信-KY,,41888.00,1150905,,2,115,,,,2041196.00,2041196.00,0.00,29.97,657883.00,1875740.00,680972.00,686247.00,396563.00,2727443.00,,28364.00,851703.00,0.00
-338976.00,4562,穎漢,,25038.00,1150905,,2,115,,,,918225.00,909115.00,0.00,10.38,1053046.00,1318757.00,875460.00,1323621.00,347593.00,2241846.00,9110.00,270575.00,923089.00,0.00
-160440.00,4564,元翎,,-4262.00,1150905,,2,115,,,,3952850.00,3952850.00,0.00,16.98,1045346.00,1558759.00,2327883.00,2473149.00,1789669.00,6425999.00,,1427803.00,4867240.00,0.00
1067821.00,4566,時碩工業,,64457.00,1150905,,2,115,,0.00,,5148603.00,5059588.00,0.00,45.84,3783630.00,5433448.00,1103810.00,6102691.00,2823500.00,11251294.00,89015.00,2319061.00,5817846.00,0.00
662738.00,4569,六方科-KY,,-9524.00,1150905,,2,115,-26557.00,0.00,,2766404.00,2763057.00,204000.00,90.90,308267.00,2091111.00,306000.00,932348.00,1830400.00,3698752.00,3347.00,624081.00,1607641.00,0.00
1557691.00,4571,鈞興-KY,,46195.00,1150905,,2,115,-68130.00,,,3269877.00,3269877.00,818963.00,62.64,1055600.00,3292247.00,530171.00,1112337.00,1203950.00,4382214.00,,56737.00,1089967.00,0.00
1389046.00,4572,駐龍,,,1150905,,2,115,,0.00,,1901617.00,1901617.00,0.00,47.52,999919.00,1993462.00,400187.00,1257410.00,112384.00,3159027.00,,257491.00,1165565.00,0.00
1416323.00,4576,大銀微系統,,98851.00,1150905,,2,115,,,,4678332.00,4291373.00,0.00,35.82,1694869.00,3397304.00,1198018.00,2884823.00,1578181.00,7563155.00,386959.00,1189954.00,4165851.00,0.00
484040.00,4581,光隆精密-KY,,48074.00,1150905,,2,115,0.00,,,1240035.00,1238232.00,0.00,36.53,707851.00,1670305.00,338990.00,1426008.00,367128.00,2666043.00,1803.00,718157.00,995738.00,0.00
483898.00,4582,聚恆-創,,-193.00,1150905,,2,115,,0.00,,1506942.00,1498900.00,0.00,19.86,2075222.00,2114897.00,754800.00,2528504.00,260395.00,4035446.00,8042.00,453282.00,1920549.00,0.00
8408745.00,4583,台灣精銳,,0.00,1150905,,2,115,,,,9933373.00,9933373.00,0.00,123.90,559523.00,7081009.00,801714.00,1197503.00,722914.00,11130876.00,,637980.00,4049867.00,0.00
482913.00,4585,達明,,25043.00,1150905,,2,115,,0.00,,6988202.00,6988202.00,0.00,66.80,784374.00,2669319.00,1046090.00,806933.00,5434156.00,7795135.00,,22559.00,5125816.00,0.00
155951.00,4588,玖鼎電力,,,1150905,,2,115,,0.00,,858765.00,,0.00,19.98,933076.00,1408690.00,429850.00,1538824.00,272964.00,2397589.00,,605748.00,988899.00,0.00
502869.00,4590,富田-創,,-878.00,1150905,,2,115,,,,3574362.00,,0.00,65.18,1559531.00,3336341.00,548384.00,2708482.00,2523987.00,6282844.00,,1148951.00,2946503.00,0.00
393361.00,4720,德淵,,-35450.00,1150905,,2,115,,,,1790441.00,1627445.00,0.00,14.21,1534394.00,2255365.00,1145160.00,2007364.00,124374.00,3797805.00,162996.00,472970.00,1542440.00,0.00
1674335.00,4722,國精化,,16463.00,1150905,,2,115,,0.00,,3460204.00,3460204.00,0.00,33.66,1438913.00,3944602.00,1037651.00,4848217.00,731755.00,8308421.00,,3409304.00,4363819.00,0.00
8087769.00,4736,泰博,,327608.00,1150905,,2,115,-169141.00,,,11358796.00,11007090.00,1334000.00,117.05,2744266.00,8755210.00,1049118.00,3018741.00,1711736.00,14377537.00,351706.00,274475.00,5622327.00,0.00
-133362.00,4737,華廣,,133461.00,1150905,,2,115,,,,2111897.00,2100824.00,0.00,27.14,2041191.00,1577100.00,776843.00,3536642.00,1323882.00,5648539.00,11073.00,1495451.00,4071439.00,70200.00
1430237.00,4739,康普,,-11350.00,1150905,,2,115,-3268.00,0.00,,7436219.00,6434402.00,673495.00,51.90,4172300.00,7760935.00,1246513.00,6191962.00,3772270.00,13628181.00,1001817.00,2019662.00,5867246.00,2044.00
2688109.00,4746,台耀,,-34681.00,1150905,,2,115,,,,8295969.00,7426398.00,0.00,61.75,2878436.00,5359685.00,1202560.00,5611724.00,3570410.00,13907693.00,869571.00,2733288.00,8548008.00,0.00
3926604.00,4755,三福化,,1598023.00,1150905,,2,115,,,,7030100.00,6815387.00,0.00,67.68,2628611.00,4342416.00,1007060.00,3556204.00,283700.00,10586304.00,214713.00,927593.00,6243888.00,0.00
13523110.00,4763,材料*-KY,,1048959.00,1150905,,2,115,,,,19729164.00,19549859.00,0.00,19.76,4500314.00,19751615.00,989147.00,4500516.00,3988643.00,24229680.00,179305.00,202.00,4478065.00,0.00
1254014.00,4764,雙鍵,,84205.00,1150905,,2,115,,,,2556769.00,2551771.00,0.00,29.83,2175145.00,3048981.00,855421.00,2845293.00,358131.00,5402062.00,4998.00,670148.00,2353081.00,0.00
9355006.00,4766,南寶,,1457355.00,1150905,,2,115,,,,15856050.00,14172132.00,0.00,117.54,10556510.00,20239621.00,1205707.00,15262917.00,2154064.00,31118967.00,1683918.00,4706407.00,10879346.00,0.00
5293548.00,4770,上品,,247491.00,1150905,,2,115,,,,8386284.00,8386284.00,0.00,104.86,1765466.00,8234478.00,799760.00,1906099.00,2045485.00,10292383.00,,140633.00,2057905.00,0.00
1601493.00,4771,望隼,,85198.00,1150905,,2,115,,,,4614548.00,4142889.00,0.00,70.52,1620483.00,2724573.00,587674.00,3545540.00,1868524.00,8160088.00,471659.00,1925057.00,5435515.00,12000.00
76748.00,4807,日成-KY,,-9790.00,1150905,,2,115,,0.00,,1075455.00,978033.00,0.00,19.96,577443.00,1291375.00,489960.00,652182.00,421115.00,1727637.00,97422.00,74739.00,436262.00,0.00
31428521.00,4904,遠傳,,-248847.00,1150905,,2,115,,,,90076317.00,86167500.00,0.00,23.88,51169339.00,38080720.00,36077054.00,95962513.00,18910772.00,186038830.00,3908817.00,44793174.00,147958110.00,0.00
1711543.00,4906,正文,,-1173159.00,1150905,,2,115,,,,11622856.00,11258413.00,0.00,24.92,7249391.00,11731610.00,4518458.00,7633741.00,6201571.00,19256597.00,364443.00,384350.00,7524987.00,15492361.00
1793953.00,4912,聯德控股-KY,,143629.00,1150905,,2,115,,,,4223088.00,4187950.00,0.00,62.51,3606416.00,5829657.00,669931.00,4406165.00,1580437.00,8629253.00,35138.00,799749.00,2799596.00,0.00
11732206.00,4915,致伸,,31592.00,1150905,,2,115,,0.00,,20414997.00,20414997.00,0.00,43.26,30976450.00,39380955.00,4718808.00,34238218.00,3932391.00,54653215.00,,3261768.00,15272260.00,0.00
1138965.00,4916,事欣科,,-91428.00,1150905,,2,115,,,,3607633.00,3605077.00,0.00,29.14,1315111.00,3382240.00,1240826.00,1748505.00,1316714.00,5356138.00,2556.00,433394.00,1973898.00,0.00
3183456.00,4919,新唐,,-1581687.00,1150905,,2,115,,,,16722438.00,16722438.00,0.00,36.96,10408527.00,19770761.00,4523978.00,14534969.00,10596691.00,31257407.00,,4126442.00,11486646.00,0.00
-2169462.00,4927,泰鼎-KY,,-21764.00,1150905,,2,115,,,,4220199.00,4204631.00,0.00,15.87,11301975.00,7037217.00,2649380.00,14840540.00,3746477.00,19060739.00,15568.00,3538565.00,12023522.00,0.00
745701.00,4930,燦星網,,-155463.00,1150905,,2,115,,0.00,,6304088.00,3176086.00,0.00,39.70,2169071.00,8272119.00,800000.00,4915109.00,1785848.00,11219197.00,3128002.00,2746038.00,2947078.00,0.00
-345258.00,4934,太極,,-404817.00,1150905,,2,115,,,,2259024.00,1707081.00,0.00,7.59,471293.00,1570992.00,2250000.00,680279.00,207156.00,2939303.00,551943.00,208986.00,1368311.00,0.00
4643205.00,4935,茂林-KY,,-324432.00,1150905,,2,115,,,,7955837.00,7955837.00,0.00,61.74,1328600.00,6218132.00,1288641.00,2167240.00,2348423.00,10123077.00,,838640.00,3904945.00,0.00
91059389.00,4938,和碩,,2034053.00,1150905,,2,115,,0.00,,253997690.00,206921780.00,0.00,77.33,391536542.00,496319168.00,26758522.00,417462836.00,87069816.00,671460526.00,47075910.00,25926294.00,175141358.00,0.00
5040411.00,4942,嘉彰,,-49724.00,1150905,,2,115,,,,9239542.00,9234709.00,0.00,64.87,1805389.00,6702603.00,1423676.00,2093591.00,2820346.00,11333133.00,4833.00,288202.00,4630530.00,0.00
-1241146.00,4943,康控-KY,,-327896.00,1150905,,2,115,,,,104928.00,42057.00,0.00,0.33,2664414.00,1515338.00,1266944.00,3077693.00,344155.00,3182621.00,62871.00,413279.00,1667283.00,0.00
497536.00,4949,有成精密,,18597.00,1150905,,2,115,,0.00,,1763830.00,1763830.00,0.00,26.03,989080.00,2536757.00,677515.00,1038310.00,570182.00,2802140.00,,49230.00,265383.00,29500.00
991413.00,4952,凌通,,-8537.00,1150905,,2,115,,,,2213001.00,2213001.00,0.00,20.34,811740.00,2309518.00,1088158.00,985305.00,141967.00,3198306.00,,173565.00,888788.00,0.00
256357.00,4956,光鋐,,41976.00,1150905,,2,115,,,,1691600.00,1691600.00,0.00,16.85,761688.00,1746905.00,1004082.00,1260888.00,389185.00,2952488.00,,499200.00,1205583.00,0.00
61885417.00,4958,臻鼎-KY,,5700287.00,1150905,,2,115,-52202.00,0.00,,210834168.00,154224401.00,424410.00,139.13,101469723.00,162960495.00,11088877.00,138872149.00,75602022.00,349706317.00,56609767.00,37402426.00,186745822.00,0.00
1212831.00,4960,誠美材,,-371961.00,1150905,,2,115,-78833.00,0.00,,7071656.00,7071656.00,5983000.00,12.50,3840729.00,7564794.00,5717054.00,5777000.00,592565.00,12848656.00,,1936271.00,5283862.00,0.00
7473374.00,4961,天鈺,,299361.00,1150905,,2,115,-220678.00,0.00,,22697351.00,17271955.00,1500000.00,144.23,4996694.00,19556206.00,1212536.00,5924703.00,8507362.00,28622054.00,5425396.00,928009.00,9065848.00,0.00
6396481.00,4967,十銓,,-10511.00,1150905,,2,115,,0.00,,11143412.00,11143412.00,0.00,131.16,11339918.00,21732375.00,967352.00,11446552.00,3790090.00,22589964.00,,106634.00,857589.00,0.00
870753.00,4968,立積,,4893.00,1150905,,2,115,,,,2698134.00,2698134.00,0.00,29.26,855291.00,3295095.00,922099.00,900583.00,900389.00,3598717.00,,45292.00,303622.00,0.00
-222806.00,4976,佳凌,0.00,-18317.00,1150905,,2,115,-29682.00,,,2024017.00,,1056000.00,14.43,276553.00,1378876.00,1413510.00,328939.00,881312.00,2352956.00,,52386.00,974080.00,0.00
1294975.00,4977,眾達-KY,,-102493.00,1150905,,2,115,0.00,,,4299138.00,4299138.00,0.00,51.99,1116796.00,5075796.00,826898.00,2846070.00,2279758.00,7145208.00,,1729274.00,2069412.00,0.00
-408392.00,4989,榮科,,81278.00,1150905,,2,115,,,,1495950.00,1495950.00,0.00,10.86,943688.00,1942228.00,1377765.00,1039201.00,445299.00,2535151.00,,95513.00,592923.00,0.00
169894.00,4994,傳奇,,176.00,1150905,,2,115,,0.00,,868874.00,868874.00,0.00,13.09,512190.00,1222796.00,663834.00,603476.00,34970.00,1472350.00,,91286.00,249554.00,0.00
1973912.00,4999,鑫禾,,1583.00,1150905,,2,115,-31100.00,0.00,,3128602.00,3128602.00,800000.00,42.50,505797.00,2352424.00,744172.00,626487.00,440035.00,3755089.00,,120690.00,1402665.00,0.00
3556634.00,5007,三星,,-13246.00,1150905,,2,115,0.00,0.00,,7206732.00,6853507.00,0.00,23.24,937548.00,5274402.00,2949401.00,1264589.00,360718.00,8471321.00,353225.00,327041.00,3196919.00,0.00
1509275.00,5203,訊連,,-136562.00,1150905,,2,115,-135185.00,0.00,,4380238.00,4380238.00,2000000.00,56.63,1329758.00,2653351.00,793426.00,1705239.00,2349284.00,6085477.00,,375481.00,3432126.00,0.00
1410015.00,5215,科嘉-KY,,61202.00,1150905,,2,115,,,,3743943.00,3646665.00,0.00,56.68,1084861.00,3754843.00,643375.00,1297526.00,1532073.00,5041469.00,97278.00,212665.00,1286626.00,0.00
508830.00,5222,全訊,,654309.00,1150905,,2,115,,0.00,,2924592.00,,0.00,32.10,402203.00,988248.00,1003087.00,544016.00,758366.00,3468608.00,,141813.00,2480360.00,24000.00
1096009.00,5225,東科-KY,0.00,133130.00,1150905,,2,115,-24019.00,,,3165957.00,3165957.00,453000.00,40.24,3155003.00,5119849.00,791365.00,3350484.00,1169472.00,6516441.00,0.00,195481.00,1396592.00,0.00
2246713.00,5234,達興材料,,-433.00,1150905,,2,115,,0.00,,3315277.00,3315277.00,0.00,32.28,1295293.00,3051661.00,1027159.00,1525520.00,41838.00,4840797.00,,230227.00,1789136.00,0.00
758115.00,5236,凌陽創新,,-61143.00,1150905,,2,115,,,,2472483.00,,0.00,41.21,1057514.00,3488356.00,600040.00,1084437.00,1175471.00,3556920.00,,26923.00,68564.00,0.00
4580799.00,5243,乙盛-KY,,37169.00,1150905,,2,115,,,,8652506.00,8652506.00,0.00,51.34,5117078.00,8629408.00,1685289.00,5722792.00,2349249.00,14375298.00,,605714.00,5745890.00,0.00
612909.00,5244,弘凱,,14863.00,1150905,,2,115,,0.00,,1760543.00,1760543.00,0.00,25.80,375535.00,1642893.00,682419.00,1001708.00,450352.00,2762251.00,,626173.00,1119358.00,0.00
2573613.00,5258,虹堡,,38847.00,1150905,,2,115,-49913.00,0.00,,4630832.00,4472234.00,786000.00,40.81,4279257.00,7488499.00,1103649.00,4669671.00,806038.00,9300503.00,158598.00,390414.00,1812004.00,0.00
13603805.00,5269,祥碩,,1733137.00,1150905,,2,115,,0.00,,35867068.00,35867068.00,0.00,483.67,6610482.00,11825789.00,741567.00,7428873.00,19788559.00,43295941.00,,818391.00,31470152.00,0.00
3273689.00,5283,禾聯碩,,-7079.00,1150905,,2,115,,,,5035082.00,5035082.00,0.00,57.48,3774288.00,5114053.00,1016166.00,4406724.00,752306.00,9441806.00,,632436.00,4327753.00,0.00
1427558.00,5284,jpp-KY,,17291.00,1150905,,2,115,,,,3747313.00,3736630.00,0.00,70.65,3874761.00,4922946.00,528927.00,4493977.00,1762854.00,8241290.00,10683.00,619216.00,3318344.00,0.00
1761745.00,5285,界霖,,-41581.00,1150905,,2,115,,0.00,,3082818.00,3082818.00,0.00,30.21,1231702.00,4105477.00,1020409.00,2597970.00,342245.00,5680788.00,,1366268.00,1575311.00,0.00
4667919.00,5288,豐祥-KY,,-389775.00,1150905,,2,115,,,,6359758.00,6350155.00,0.00,91.11,2230520.00,5145373.00,696987.00,2265721.00,1375024.00,8625479.00,9603.00,35201.00,3480106.00,0.00
1125211.00,5292,華懋,,-11960.00,1150905,,2,115,,,,1911912.00,1911912.00,0.00,45.40,2611526.00,4124246.00,463188.00,2678150.00,335473.00,4590062.00,,66624.00,465816.00,0.00
6506615.00,5306,桂盟,,-26092.00,1150905,,2,115,,,,9500773.00,9500834.00,0.00,75.40,4136770.00,6349508.00,1260008.00,5028835.00,1760303.00,14529608.00,-61.00,892065.00,8180100.00,0.00
7307539.00,5388,中磊,,-330140.00,1150905,,2,115,-421810.00,,,16197882.00,16208513.00,4623000.00,54.08,37793969.00,49219429.00,3043426.00,42014232.00,6609498.00,58212114.00,-10631.00,4220263.00,8992685.00,0.00
13930831.00,5434,崇越,,2672938.00,1150905,,2,115,0.00,0.00,,22239419.00,21975278.00,0.00,113.27,22013975.00,29436399.00,1940080.00,25964074.00,3431429.00,48203493.00,264141.00,3950099.00,18767094.00,0.00
21620217.00,5469,瀚宇博,,30898684.00,1150905,,2,115,-19588.00,,,85530516.00,61917823.00,227000.00,127.42,48866961.00,63997497.00,4861660.00,66753431.00,4556850.00,152283947.00,23612693.00,17886470.00,88286450.00,0.00
1794413.00,5471,松翰,,75720.00,1150905,,2,115,,,,3611564.00,3611564.00,0.00,21.51,729314.00,3125279.00,1678770.00,833421.00,62661.00,4444985.00,,104107.00,1319706.00,0.00
-196584.00,5484,慧友,,25969.00,1150905,,2,115,,0.00,,552707.00,552707.00,0.00,8.27,525613.00,537561.00,668010.00,532183.00,55312.00,1084890.00,,6570.00,547329.00,0.00
3492820.00,5515,建國,,149230.00,1150905,,2,115,,,,5845359.00,5845359.00,0.00,28.99,6279507.00,10280565.00,2016001.00,6980491.00,187308.00,12825850.00,,700984.00,2545285.00,0.00
3305822.00,5519,隆大,,14587.00,1150905,,2,115,,0.00,,5672593.00,5672593.00,0.00,25.88,4365341.00,13109994.00,2301570.00,8153889.00,50614.00,13826482.00,,3788548.00,716488.00,0.00
885348.00,5521,工信,,34157.00,1150905,,2,115,,0.00,,5842826.00,5842826.00,0.00,11.87,7193092.00,12149808.00,4922802.00,7308429.00,519.00,13151255.00,,115337.00,1001447.00,0.00
30885031.00,5522,遠雄,,496325.00,1150905,,2,115,,0.00,,47670143.00,47670143.00,0.00,60.99,56347918.00,97024284.00,7815962.00,61328333.00,8472825.00,108998476.00,,4980415.00,11974192.00,0.00
2417128.00,5525,順天,,0.00,1150905,,2,115,-25346.00,,,5936749.00,5926195.00,10818421.00,19.29,12727204.00,16121332.00,3181054.00,13248155.00,353359.00,19184904.00,10554.00,520951.00,3063572.00,0.00
322885.00,5531,鄉林,0.00,-269246.00,1150905,,2,115,0.00,0.00,,9717920.00,9838122.00,0.00,10.06,23557244.00,22975348.00,9775892.00,37089091.00,8591.00,46807011.00,-120202.00,13531847.00,23831663.00,0.00
6641785.00,5533,皇鼎,,,1150905,,2,115,,,,9515365.00,9515365.00,0.00,33.36,1487640.00,8051538.00,2852450.00,2307257.00,21130.00,11822622.00,,819617.00,3771084.00,0.00
15236581.00,5534,長虹,,-500.00,1150905,,2,115,,0.00,,21335314.00,21247187.00,0.00,67.38,26011188.00,48248862.00,3153260.00,27430578.00,2857846.00,48765892.00,88127.00,1419390.00,517030.00,0.00
3871311.00,5538,東明-KY,,275068.00,1150905,,2,115,,,,7985846.00,7985846.00,0.00,39.69,6400056.00,12710021.00,2012033.00,8105544.00,1827434.00,16091390.00,0.00,1705488.00,3381369.00,0.00
153535.00,5546,永固-KY,,79967.00,1150905,,2,115,,,,1845852.00,1826633.00,0.00,22.18,1952695.00,2303331.00,823534.00,2592932.00,769597.00,4438784.00,19219.00,640237.00,2135453.00,0.00
3133946.00,5607,遠雄港,,,1150905,,2,115,,0.00,,11194021.00,11194021.00,0.00,30.21,3392266.00,1633672.00,3705529.00,15933805.00,4354546.00,27127826.00,,12541539.00,25494154.00,0.00
2127750.00,5608,四維航,,395549.00,1150905,,2,115,,0.00,,9825273.00,9721742.00,0.00,24.97,3036574.00,1590929.00,3892761.00,7256716.00,3305682.00,17081989.00,103531.00,4220142.00,15491060.00,0.00
544910.00,5706,鳳凰,0.00,147998.00,1150905,,2,115,0.00,0.00,0.00,1761854.00,1710885.00,0.00,20.42,1719899.00,2216496.00,837679.00,1824174.00,180298.00,3586028.00,50969.00,104275.00,1369532.00,0.00
117876583.00,5871,中租-KY,,3411011.00,1150905,,2,115,,,,198993091.00,185948497.00,0.00,99.90,653253213.00,720867433.00,18956495.00,794506039.00,45704408.00,993499130.00,13044594.00,141252826.00,272631697.00,0.00
196336.00,5906,台南-KY,,-49829.00,1150905,,2,115,,,,594282.00,521879.00,0.00,14.60,944738.00,863792.00,375285.00,1192864.00,87.00,1787146.00,72403.00,248126.00,923354.00,0.00
-397816.00,5907,大洋-KY,,-663913.00,1150905,,2,115,,0.00,,3659728.00,3659728.00,0.00,18.72,6507161.00,1451401.00,1955310.00,16953037.00,2766147.00,20612765.00,,10445876.00,19161364.00,0.00
1266691.00,6108,競國,,26546.00,1150905,,2,115,0.00,0.00,,3242948.00,3242948.00,0.00,20.99,3864254.00,5851429.00,1544943.00,4067772.00,404768.00,7310720.00,,203518.00,1459291.00,0.00
1181386.00,6112,邁達特,,20181.00,1150905,,2,115,,,,5398099.00,4332209.00,0.00,23.00,9356607.00,12103329.00,1883573.00,9980410.00,1247069.00,15378509.00,1065890.00,623803.00,3275180.00,0.00
2327547.00,6115,鎰勝,,-12063.00,1150905,,2,115,0.00,0.00,,5176284.00,5123087.00,0.00,27.30,3009218.00,6461959.00,1876622.00,3456604.00,930981.00,8632888.00,53197.00,447386.00,2170929.00,0.00
2356493.00,6116,彩晶,,5599120.00,1150905,,2,115,0.00,,,37277364.00,37277364.00,0.00,13.04,6749430.00,12135509.00,28586549.00,9772813.00,735202.00,47050177.00,,3023383.00,34914668.00,0.00
790202.00,6117,迎廣,,-29020.00,1150905,,2,115,0.00,0.00,,2221758.00,2217627.00,0.00,23.95,2384699.00,2212818.00,925867.00,4370116.00,530578.00,6591874.00,4131.00,1985417.00,4379056.00,41341.00
1691352.00,6120,達運,,-391459.00,1150905,,2,115,,,,9917676.00,9917676.00,0.00,16.56,5207014.00,11162723.00,5989996.00,7480889.00,2627787.00,17398565.00,,2273875.00,6235842.00,0.00
200240.00,6128,上福,,192582.00,1150905,,2,115,,0.00,,2818714.00,2818714.00,0.00,22.09,3233012.00,3468829.00,1275887.00,3722282.00,1150005.00,6540996.00,,489270.00,3072167.00,0.00
302336.00,6133,金橋,,-80300.00,1150905,,2,115,,0.00,,1526150.00,1526150.00,0.00,13.04,923447.00,1217066.00,1170064.00,949546.00,134050.00,2475696.00,,26099.00,1258630.00,0.00
407886.00,6136,富爾特,,2930962.00,1150905,,2,115,,,,4588865.00,4502682.00,0.00,38.97,307398.00,857057.00,1155364.00,408001.00,8470.00,4996866.00,86183.00,100603.00,4139809.00,0.00
13034885.00,6139,亞翔,,1158278.00,1150905,,2,115,,,,28982178.00,20697475.00,0.00,87.86,90095321.00,112727596.00,2355757.00,91538629.00,4148555.00,120520807.00,8284703.00,1443308.00,7793211.00,0.00
-956812.00,6141,柏承,,-201720.00,1150905,,2,115,,0.00,,549497.00,599535.00,0.00,5.29,3494073.00,1478598.00,1133540.00,4835599.00,624527.00,5385096.00,-50038.00,1341526.00,3906498.00,0.00
-359609.00,6142,友勁,,-128643.00,1150905,,2,115,,,,2819540.00,2819540.00,0.00,8.52,759538.00,1951345.00,3307792.00,1161777.00,0.00,3981317.00,,402239.00,2029972.00,0.00
-358738.00,6152,百一,,11752.00,1150905,,2,115,,,,1346553.00,1330399.00,0.00,7.93,2173687.00,3075245.00,1677385.00,2243082.00,0.00,3589635.00,16154.00,69395.00,514390.00,0.00
-541787.00,6153,嘉聯益,,664505.00,1150905,,2,115,0.00,,,8551857.00,8551857.00,0.00,13.44,3836983.00,5902347.00,6361777.00,7781041.00,2067362.00,16332898.00,,3944058.00,10430551.00,0.00
413357.00,6155,鈞寶,,93867.00,1150905,,2,115,0.00,0.00,,1632468.00,1632468.00,0.00,18.55,728856.00,1219121.00,880239.00,741297.00,245005.00,2373765.00,0.00,12441.00,1154644.00,0.00
212378.00,6164,華興,,-66603.00,1150905,,2,115,,,,961065.00,951356.00,0.00,11.89,517172.00,912018.00,800000.00,576038.00,5581.00,1537103.00,9709.00,58866.00,625085.00,0.00
