不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險合約負債,保險合約負債及再保險合約負債,保險合約資產,保險合約資產及再保險合約資產－淨額,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,再保險合約負債,再保險合約資產,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資性不動產,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,按攤銷後成本衡量之金融資產,採用權益法之投資－淨額,放款,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,避險之金融資產,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,1972979,,,,,,2331,精英,,,-2085068,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,10908814,,,,10899264,,0,,19.55,11084211,15373097,,,,,,,,,5574030,,,11962276,,,5437323,22871090,,,,,,,,,,,,,,,9550,878065,7497993,0
,,,,2494968,,,,,,2332,友訊,,,-1549542,,,,,,,,,,,,,,,,,1,上市,115,-82823,,,,,0,,,,,,,,,,,,,,,,,,10673524,,,,8234661,,5434069,,13.80,3980490,10255657,,,,,,,,,6022424,,,4795742,,,1349634,15469266,,,,,,,,,,,,,,,2438863,815252,5213609,0
,,,,21905474,,,,,,2337,旺宏,,,7003488,,,,,,,,,,,,,,,,,1,上市,115,-159061,,,,,,,,,,,,,,,,,,,,,,,50648170,,,,50639505,,1956619,,25.58,13877364,32339811,,,,,,,,,19813088,,,31504611,,,2076516,82152781,,,,,,,,,,,,,,,8665,17627247,49812970,50226002
,,,,-208883,,,,,,2338,光罩,0,,27800,,,,,,,,,,,,,,,,,1,上市,115,-891759,,,,,0,,,,,,,,,,,,,,,,,,6188920,,,,6042197,,39816440,,18.48,8085052,6285382,,,,,,,,,3668492,,,12071970,,,3446547,18260890,,,,,,,,,,,,,,,146723,3986918,11975508,0
,,,,298620,,,,,,2340,台亞,,,-185355,,,,,,,,,,,,,,,,,1,上市,115,-23172,,,,,,,,,,,,,,,,,,,,,,,6783303,,,,6329099,,754543,,14.45,4374534,5468504,,,,,,,,,4386228,,,7853545,,,1852778,14636848,,,,,,,,,,,,,,,454204,3479011,9168344,0
,,,,231787,,,,,,2342,茂矽,,,-91614,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2337451,,,,2316502,,0,,14.71,540803,1455743,,,,,,,,,1575247,,,818912,,,601082,3156363,,,,,,,,,,,,,,,20949,278109,1700620,0
,,,,39894023,,,,,,2344,華邦電,,,17164087,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,122893519,,,,116650942,,0,,25.92,75046248,110641935,,,,,,,,,45000002,,,106920169,,,14592830,229813688,,,,,,,,,,,,,,,6242577,31873921,119171753,0
,,,,57234780,,,,,,2345,智邦,,,1607007,,,,,,,,,,,,,,,,,1,上市,115,-50999,,,,,,,,,,,,,,,,,,,,,,,65404534,,,,65317039,,2209867,,116.87,93448561,143785613,,,,,,,,,5611179,,,99078985,,,915072,164483519,,,,,,,,,,,,,,,87495,5630424,20697906,0
,,,,53213761,,,,,,2347,聯強,,,-4780507,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,81773866,,,,78596878,,0,,47.12,157729943,208416617,,,,,,,,,16679470,,,167490035,,,13484154,249263901,,,,,,,,,,,,,,,3176988,9760092,40847284,0
,,,,4789931,,,,,,2348,海悅,,,410693,,,,,,,,,,,,,,,,,1,上市,115,-10295,,,,,0,,,,,,,,,,,,,,,,,,10531583,,,,8363255,,164000,,46.02,15833225,36707260,,,,,,,,,1818989,,,39143789,,,1353937,49675372,,,,,,,,,,,,,,,2168328,23310564,12968112,0
,,,,-2012304,,,,,,2349,錸德,,,-726194,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,9621927,,,,5473276,,0,,7.89,4098088,6881621,,,,,,,,,6936797,,,8301632,,,1274977,17923559,,,,,,,,,,,,,,,4148651,4203544,11041938,0
,,,,4877429,,,,,,2351,順德,,,-43152,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,7578868,,,,7245787,,0,,39.78,3511531,7664285,,,,,,,,,1821403,,,5808485,,,590107,13387353,,,,,,,,,,,,,,,333081,2296954,5723068,0
,,,,15248819,,,,,,2352,佳世達,,,-4199218,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,60440204,,,,29303955,,0,,18.54,108440981,124175179,,,,,,,,,15805065,,,151802424,,,2449289,212242628,,,,,,,,,,,,,,,31136249,43361443,88067449,0
,,,,15152916,,,,,,2353,宏碁,,,1862840,,,,,,,,,,,,,,,,,1,上市,115,-2712774,,,,,0,,,,,,,,,,,,,,,,,,96680080,,,,72818256,,41646290,,24.22,148022790,191754114,,,,,,,,,30478538,,,178156636,,,28036736,274836716,,,,,,,,,,,,,,,23861824,30133846,83082602,0
,,,,94455837,,,,,,2354,鴻準,,,-9266569,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,106421629,,,,106928680,,0,,75.60,42954189,119608118,,,,,,,,,14144852,,,44332160,,,7594560,150753789,,,,,,,,,,,,,,,-507051,1377971,31145671,0
,,,,11854154,,,,,,2355,敬鵬,,,304192,,,,,,,,,,,,,,,,,1,上市,115,-6333,,,,,0,,,,,,,,,,,,,,,,,,17708429,,,,17707735,,150000,,44.57,5497081,13267337,,,,,,,,,3974954,,,6773749,,,1580768,24482178,,,,,,,,,,,,,,,694,1276668,11214841,0
,,,,33764819,,,,,,2356,英業達,,,916960,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,73734958,,,,73448960,,0,,20.47,289769524,316622404,,,,,,,,,35874751,,,308509302,,,2892430,382244260,,,,,,,,,,,,,,,285998,18739778,65621856,0
,,,,211800919,,,,,,2357,華碩,,,50978282,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,316730012,,,,286889361,,0,,386.25,327627459,485857648,,,,,,,,,7427603,,,354711686,,,16682557,671441698,,,,,,,,,,,,,,,29840651,27084227,185584050,0
,,,,3246597,,,,,,2359,所羅門,,,-118375,,,,,,,,,,,,,,,,,1,上市,115,-6042,,,,,0,,,,,,,,,,,,,,,,,,6236250,,,,5748242,,100432,,33.54,3998667,8393550,,,,,,,,,1714711,,,4283921,,,911351,10520171,,,,,,,,,,,,,,,488008,285254,2126621,0
,,,,18383357,,,,,,2360,致茂,,,864077,,,,,,,,,,,,,,,,,1,上市,115,-30868,,,,,,,,,,,,,,,,,,,,,,,28526659,,,,27734263,,1654579,,65.47,20960269,33181595,,,,,,,,,4252457,,,26092855,,,4265240,54619514,,,,,,,,,,,,,,,792396,5132586,21437919,0
,,,,39672356,,,,,,2362,藍天,,,-910968,,,,,,,,,,,,,,,,,1,上市,115,-873442,,,,,0,,,,,,,,,,,,,,,,,,44235917,,,,44235917,,44263265,,76.53,19086193,21268600,,,,,,,,,6222630,,,60685209,,,125341,104921126,,,,,,,,,,,,,,,,41599016,83652526,0
,,,,5109754,,,,,,2363,矽統,,,8295106,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,20476813,,,,20360333,,1,,39.54,1358822,4049792,,,,,,,,,5149882,,,2069457,,,1805591,22546270,,,,,,,,,,,,,,,116480,710635,18496478,0
,,,,225528,,,,,,2364,倫飛,,,31789,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,751857,,,,781249,,0,,14.91,950493,1165011,,,,,,,,,523897,,,1003694,,,35,1755551,,,,,,,,,,,,,,,-29392,53201,590540,0
,,,,1229045,,,,,,2365,昆盈,,,-571125,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3144098,,,,3100840,,0,,14.00,179058,1787644,,,,,,,,,2215285,,,432970,,,227635,3577068,,,,,,,,,,,,,,,43258,253912,1789424,0
,,,,1438217,,,,,,2367,燿華,,,166959,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,12713080,,,,12713080,,0,,18.00,8605176,8218390,,,,,,,,,7062532,,,13094592,,,4045372,25807672,,,,,,,,,,,,,,,,4489416,17589282,0
,,,,18727415,,,,,,2368,金像電,,,809407,,,,,,,,,,,,,,,,,1,上市,115,-92754,,,,,,,,,,,,,,,,,,,,,,,34904556,,,,34904556,,5151375,,68.19,37126423,63413985,,,,,,,,,5170470,,,49473703,,,10290018,84378259,,,,,,,,,,,,,,,,12347280,20964274,6517060
,,,,193830,,,,,,2369,菱生,,,-17165,,,,,,,,,,,,,,,,,1,上市,115,-176415,,,,,,,,,,,,,,,,,,,,,,,5019314,,,,4843586,,5658911,,12.94,1552915,3843835,,,,,,,,,3801023,,,2586551,,,1042313,7605865,,,,,,,,,,,,,,,175728,1033636,3762030,0
,,,,18602708,,,,,,2371,大同,,,4533080,,,,,,,,,,,,,,,,,1,上市,115,-2215590,,,,,0,,,,,,,,,,,,,,,,,,54192713,,,,46219730,,104778243,,22.59,36312240,70419825,,,,,,,,,21508349,,,88657309,,,3791183,142850022,,,,,,,,,,,,,,,7972983,52345069,72430197,0
,,,,3456931,,,,,,2373,震旦行,,,17283,,,,,,,,,,,,,,,,,1,上市,115,-791826,,,,,,,,,,,,,,,,,,,,,,,8346694,,,,7008244,,12496797,,31.33,5041529,9413877,,,,,,,,,2362025,,,9291067,,,1963831,17637761,,,,,,,,,,,,,,,1338450,4249538,8223884,0
,,,,3517778,,,,,,2374,佳能,,,-93070,,,,,,,,,,,,,,,,,1,上市,115,-54,,,,,,,,,,,,,,,,,,,,,,,9205700,,,,8921558,,5400,,26.51,3906011,7417396,,,,,,,,,3365755,,,4206532,,,2131149,13412232,,,,,,,,,,,,,,,284142,300521,5994836,0
,,,,4176627,,,,,,2375,凱美,,,15218,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,10011529,,,,10011529,,0,,92.12,4373826,7658800,,,,,,,,,1086753,,,5006059,,,4732931,15017588,,,,,,,,,,,,,,,,632233,7358788,0
,,,,43263859,,,,,,2376,技嘉,,,587980,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,67045748,,,,64567230,,0,,96.38,170374747,234087870,,,,,,,,,6698889,,,180781022,,,14016502,247826770,,,,,,,,,,,,,,,2478518,10406275,13738900,0
,,,,45484922,,,,,,2377,微星,,,174097,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,54914200,,,,54914200,,0,,65.00,56814984,106512512,,,,,,,,,8448562,,,64185562,,,806619,119099762,,,,,,,,,,,,,,,,7370578,12587250,0
,,,,34057274,,,,,,2379,瑞昱,,,4365077,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,45211062,,,,45201310,,0,,87.68,94606737,108499843,,,,,,,,,5155126,,,97865250,,,1623833,143076312,,,,,,,,,,,,,,,9752,3258513,34576469,0
,,,,-89486,,,,,,2380,虹光,,,-41083,,,,,,,,,,,,,,,,,1,上市,115,-6669,,,,,0,,,,,,,,,,,,,,,,,,574368,,,,572073,,54177,,9.54,1494975,1568491,,,,,,,,,600000,,,1751805,,,109311,2326173,,,,,,,,,,,,,,,2295,256830,757682,0
,,,,146257785,,,,,,2382,廣達,,,1782101,,,,,,,,,,,,,,,,,1,上市,115,-333094,,,,,0,,,,,,,,,,,,,,,,,,219448483,,,,207482788,,8108885,,53.83,1388785784,1625727414,,,,,,,,,38626274,,,1528861132,,,21149722,1748309615,,,,,,,,,,,,,,,11965695,140075348,122582201,0
,,,,31126135,,,,,,2383,台光電,,,1711932,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,47920935,,,,47942628,,0,,133.80,68350963,90741002,,,,,,,,,3583211,,,83055788,,,11521350,130976723,,,,,,,,,,,,,,,-21693,14704825,40235721,0
,,,,22765745,,,,,,2385,群光,,,274301,,,,,,,,,,,,,,,,,1,上市,115,-273574,,,,,0,,,,,,,,,,,,,,,,,,48801164,,,,41271628,,32363233,,56.72,58335796,79920878,,,,,,,,,7600532,,,59101883,,,10904624,107903047,,,,,,,,,,,,,,,7529536,766087,27982169,0
,,,,8483426,,,,,,2387,精元,,,-356524,,,,,,,,,,,,,,,,,1,上市,115,-23737,,,,,1730000,,,,,,,,,,,,,,,,,,11328875,,,,10195617,,1730000,,53.16,8411954,15191052,,,,,,,,,1952510,,,9075749,,,139942,20404624,,,,,,,,,,,,,,,1133258,663795,5213572,0
,,,,7958589,,,,,,2388,威盛,,,1038527,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,23765956,,,,21858463,,0,,39.32,13828653,27029658,,,,,,,,,5560715,,,15114556,,,7300632,38880512,,,,,,,,,,,,,,,1907493,1285903,11850854,146000
,,,,-71767,,,,,,2390,云辰,,,-41799,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2431278,,,,2431278,,0,,12.62,343966,1736331,,,,,,,,,1926194,,,357128,,,618650,2788406,,,,,,,,,,,,,,,,13162,1052075,0
,,,,7231172,,,,,,2392,正崴,,,-922451,,,,,,,,,,,,,,,,,1,上市,115,-622774,,,,,0,,,,,,,,,,,,,,,,,,27516541,,,,22285796,,49503000,,48.15,65464823,65961303,,,,,,,,,5123269,,,95674753,,,11476580,123191294,,,,,,,,,,,,,,,5230745,30209930,57229991,0
,,,,7749732,,,,,,2393,億光,,,-436783,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,21120972,,,,20565777,,0,,46.38,8613579,20413501,,,,,,,,,4433931,,,9548824,,,8818897,30669796,,,,,,,,,,,,,,,555195,935245,10256295,0
,,,,28546047,,,,,,2395,研華,,,1639867,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,49725008,,,,49613432,,0,,57.14,29811036,49300373,,,,,,,,,8682545,,,34044129,,,10744973,83769137,,,,,,,,,,,,,,,111576,4233093,34468764,2424242
,,,,1239152,,,,,,2397,友通,,,-54684,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,5556637,,,,3228548,,0,,28.20,5564770,8090820,,,,,,,,,1144889,,,7705318,,,899191,13261955,,,,,,,,,,,,,,,2328089,2140548,5171135,0
,,,,601758,,,,,,2399,映泰,,,13278,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2462814,,,,2462814,,0,,13.83,591690,2477133,,,,,,,,,1781000,,,636030,,,66778,3098844,,,,,,,,,,,,,,,,44340,621711,0
,,,,1703373,,,,,,2401,凌陽,,,-488328,,,,,,,,,,,,,,,,,1,上市,115,-63401,,,,,,,,,,,,,,,,,,,,,,,10469343,,,,8208625,,3559996,,13.95,2112087,8420093,,,,,,,,,5919949,,,3521723,,,1137032,13991066,,,,,,,,,,,,,,,2260718,1409636,5570973,0
,,,,1394396,,,,,,2402,毅嘉,,,323970,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,7105884,,,,7105884,,0,,23.11,6399824,9322656,,,,,,,,,3075366,,,8924609,,,2312152,16030493,,,,,,,,,,,,,,,,2524785,6707837,0
,,,,11446152,,,,,,2404,漢唐,,,765783,,,,,,,,,,,,,,,,,1,上市,115,-325240,,,,,0,,,,,,,,,,,,,,,,,,14640758,,,,14384931,,1700000,,76.16,69797396,80001823,,,,,,,,,1905867,,,70802446,,,592369,85443204,,,,,,,,,,,,,,,255827,1005050,5441381,0
,,,,58479,,,,,,2405,輔信,,,-64042,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3575113,,,,3465212,,0,,10.09,831666,1937677,,,,,,,,,3434273,,,947641,,,36502,4522754,,,,,,,,,,,,,,,109901,115975,2585077,0
,,,,-59683,,,,,,2406,國碩,,,-158764,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,8655671,,,,3655470,,0,,10.42,3389608,6714512,,,,,,,,,3509057,,,8268290,,,364860,16923961,,,,,,,,,,,,,,,5000201,4878682,10209449,0
,,,,125513400,,,,,,2408,南亞科,,,3232892,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,193037438,,,,192900167,,0,,62.25,25207062,141606845,,,,,,,,,30986279,,,47930660,,,33167596,240968098,,,,,,,,,,,,,,,137271,22723598,99361253,0
,,,,30728829,,,,,,2409,友達,0,,-2615360,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,161763417,,,,149525667,,0,,19.81,124948160,139726713,,,,,,,,,75470990,,,214627241,,,45941208,376390658,,,,,,,,,,,,,,,12237750,89679081,236663945,0
,,,,145322435,,,,,,2412,中華電,,,941514,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,411432680,,,,396312256,,0,,51.09,81802629,134464879,,,,,,,,,77574465,,,136380954,,,172473842,547813634,,,,,,,,,,,,,,,15120424,54578325,413348755,0
,,,,793407,,,,,,2413,環科,,,-413920,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,2074398,,,,2074074,,0,,16.29,1228472,2884546,,,,,,,,,1273592,,,2236173,,,420995,4310571,,,,,,,,,,,,,,,324,1007701,1426025,0
,,,,1511304,,,,,,2414,精技,,,-6323,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,4549086,,,,3418498,,0,,21.14,7572401,10526345,,,,,,,,,1617358,,,7788440,,,296159,12337526,,,,,,,,,,,,,,,1130588,216039,1811181,0
,,,,649710,,,,,,2415,錩新,,,6363,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3202021,,,,1769927,,0,,19.67,6499060,8700617,,,,,,,,,900000,,,7194884,,,213854,10396905,,,,,,,,,,,,,,,1432094,695824,1696288,0
,,,,1133173,,,,,,2417,圓剛,0,,-1412,,,,,,,,,,,,,,,,,1,上市,115,-667853,,,,,0,,,,,,,,,,,,,,,,,,3914328,,,,2778029,,28711600,,21.61,1528420,3410231,,,,,,,,,1572939,,,1851537,,,741182,5765865,,,,,,,,,,,,,,,1136299,323117,2355634,0
,,,,207049,,,,,,2419,仲琦,,,222855,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,5977486,,,,4796621,,0,,14.93,4731856,8947701,,,,,,,,,3213172,,,5114260,,,1153545,11091746,,,,,,,,,,,,,,,1180865,382404,2144045,0
,,,,2471574,,,,,,2420,新巨,,,22014,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,4176816,,,,4158126,,0,,27.24,653352,2457935,,,,,,,,,1526487,,,1626378,,,138051,5803194,,,,,,,,,,,,,,,18690,973026,3345259,0
,,,,5605163,,,,,,2421,建準,,,-155068,,,,,,,,,,,,,,,,,1,上市,115,-77943,,,,,,,,,,,,,,,,,,,,,,,11323767,,,,11323767,,904000,,39.59,7265103,14963066,,,,,,,,,2869437,,,8096459,,,3082178,19420226,,,,,,,,,,,,,,,0,831356,4457160,0
,,,,1458646,,,,,,2423,固緯,,,-104377,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2808898,,,,2808898,,0,,19.37,1034835,2664242,,,,,,,,,1450472,,,1167087,,,4157,3975985,,,,,,,,,,,,,,,,132252,1311743,0
,,,,-333415,,,,,,2424,隴華,,,1996,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,295087,,,,276191,,0,,4.64,96758,185171,,,,,,,,,595850,,,129901,,,11760,424988,,,,,,,,,,,,,,,18896,33143,239817,0
,,,,1499239,,,,,,2425,承啟,,,43715,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,3024117,,,,2508042,,0,,25.99,3530704,6477498,,,,,,,,,964988,,,3632354,,,100,6656471,,,,,,,,,,,,,,,516075,101650,178973,0
,,,,518822,,,,,,2426,鼎元,,,-30893,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3760922,,,,3760922,,0,,12.51,798477,2649632,,,,,,,,,3006223,,,866690,,,266770,4627612,,,,,,,,,,,,,,,,68213,1977980,0
,,,,1203524,,,,,,2427,三商電,,,-80761,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3444498,,,,3444498,,0,,17.40,2339035,4940961,,,,,,,,,1979996,,,3856451,,,341739,7300949,,,,,,,,,,,,,,,0,1517416,2359988,0
,,,,9836168,,,,,,2428,興勤,,,283530,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,11862097,,,,11753732,,0,,91.75,3081899,11421979,,,,,,,,,1281127,,,5491553,,,352907,17353650,,,,,,,,,,,,,,,108365,2409654,5931671,0
,,,,-560209,,,,,,2429,銘旺科,,,-14114,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,744241,,,,731876,,0,,8.56,282261,373944,,,,,,,,,855000,,,911222,,,451199,1655463,,,,,,,,,,,,,,,12365,628961,1281519,0
,,,,1976089,,,,,,2430,燦坤,,,-72046,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,4322883,,,,4322883,,0,,37.01,5270850,4594497,,,,,,,,,1168000,,,9612189,,,1250840,13935072,,,,,,,,,,,,,,,,4341339,9340575,0
,,,,-155398,,,,,,2431,聯昌,,,-45676,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1067534,,,,1067534,,0,,9.62,142154,957935,,,,,,,,,1109270,,,169507,,,159338,1237041,,,,,,,,,,,,,,,,27353,279106,0
,,,,228552,,,,,,2432,倚天酷碁-創,0,,-105853,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1100234,,,,1100234,,0,,17.79,593217,1474029,,,,,,,,,618600,,,616736,,,358935,1716970,,,,,,,,,,,,,,,,23519,242941,0
,,,,1218200,,,,,,2433,互盛電,,,364568,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3853480,,,,3070371,,0,,21.25,2066774,3705989,,,,,,,,,1444960,,,3508236,,,42643,7361716,,,,,,,,,,,,,,,783109,1441462,3655727,0
,,,,1285,,,,,,2434,統懋,,,-4847,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,467857,,,,467857,,0,,12.64,111881,108102,,,,,,,,,370000,,,222180,,,101419,690037,,,,,,,,,,,,,,,,110299,581935,0
,,,,1180030,,,,,,2436,偉詮電,,,-48574,,,,,,,,,,,,,,,,,1,上市,115,-193745,,,,,0,,,,,,,,,,,,,,,,,,4353297,,,,4343854,,2822000,,22.02,1886160,4987637,,,,,,,,,2000932,,,2035867,,,1405211,6389164,,,,,,,,,,,,,,,9443,149707,1401527,0
,,,,-354872,,,,,,2438,翔耀,,,-53016,,,,,,,,,,,,,,,,,1,上市,115,-17920,,,,,,,,,,,,,,,,,,,,,,,663081,,,,423476,,3000000,,6.21,630525,758977,,,,,,,,,711956,,,1173142,,,137328,1836223,,,,,,,,,,,,,,,239605,542617,1077246,0
,,,,6553239,,,,,,2439,美律,,,-549956,,,,,,,,,,,,,,,,,1,上市,115,-139221,,,,,0,,,,,,,,,,,,,,,,,,18554052,,,,16860622,,1645000,,66.91,17154639,27895085,,,,,,,,,2536449,,,22687204,,,8460111,41241256,,,,,,,,,,,,,,,1693430,5532565,13346171,0
,,,,-205843,,,,,,2440,太空梭,,,804262,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1994701,,,,1994701,,0,,14.34,1348409,2236738,,,,,,,,,1391173,,,1433947,,,5109,3428648,,,,,,,,,,,,,,,,85538,1191910,0
,,,,17889018,,,,,,2441,超豐,,,1654787,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,25236857,,,,25235039,,0,,44.36,3780793,12295231,,,,,,,,,5688459,,,4066699,,,2775,29303556,,,,,,,,,,,,,,,1818,285906,17008325,0
,,,,3643300,,,,,,2442,新美齊,,,-73186,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,8625660,,,,7559031,,0,,23.24,14179726,21904867,,,,,,,,,3252321,,,15483592,,,736596,24109252,,,,,,,,,,,,,,,1066629,1303866,2204385,0
,,,,-408676,,,,,,2444,兆勁,0,,-8629,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,751530,,,,746530,,0,,7.35,460112,910003,,,,,,,,,1015696,,,942700,,,148139,1694230,,,,,,,,,,,,,,,5000,482588,784227,0
,,,,30533794,,,,,,2449,京元電子,,,6587451,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,54438169,,,,54429645,,0,,44.51,18477256,28146159,,,,,,,,,12227451,,,58739756,,,5080949,113177925,,,,,,,,,,,,,,,8524,40262500,85031766,0
,,,,2813295,,,,,,2450,神腦,,,-26284,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,6116365,,,,6107737,,0,,23.65,4808973,7693177,,,,,,,,,2582527,,,5162140,,,738199,11278505,,,,,,,,,,,,,,,8628,353167,3585328,0
,,,,19028820,,,,,,2451,創見,,,103647,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,26197165,,,,26197165,,0,,60.83,10559233,30438152,,,,,,,,,4306927,,,11005955,,,2757771,37203120,,,,,,,,,,,,,,,,446722,6764968,0
,,,,1006617,,,,,,2453,凌群,,,30494,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,2049308,,,,2039529,,0,,20.40,2294582,3680471,,,,,,,,,1000000,,,2444844,,,2418,4494152,,,,,,,,,,,,,,,9779,150262,813681,0
