備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
-,2607,榮運,1150911,2.4091885883660615,2024250,49.389906432141686,1387656,2073018,航運業,12.75503366242711,11654834,13141412,11508
自115年8月起100%持有嘉里國際物流股份有限公司，重編今年累計營收、去年8月及累計營收,2608,嘉里大榮,1150911,40.18761171363679,1116135,18.555452003727865,1319790,1564683,航運業,9.17301159496568,10161134,11093216,11508
整體運價上漲，致營收增加。,2609,陽明,1150911,3.7214686547250384,20836075,56.170783181394626,13838365,21611483,航運業,11.925390308025573,113496193,127031057,11508
-,2610,華航,1150911,-1.2886533142912782,22234995,27.22342415074881,17251904,21948463,航運業,18.64884605553921,139054266,164986282,11508
本期建案完工交屋，故營收增加。,2611,志信,1150911,13.369426880265046,49501,6.7652150752430416,52563,56119,航運業,64.009255553107,444706,729359,11508
-,2612,中航,1150911,6.696523291079207,480742,27.160830492717693,403375,512935,航運業,10.018361664121652,3247527,3572876,11508
-,2613,中櫃,1150911,-2.380413338076911,309190,1.7235336146348696,296716,301830,航運業,5.7344856083766365,2228866,2356680,11508
-,2614,東森,1150911,-4.216464598524399,463540,-6.449968078852608,474607,443995,其他,-3.741230489040516,3586574,3452392,11508
運價較去年同期上漲,2615,萬海,1150911,3.0066159166342357,18639594,65.59455773911166,11594593,19200015,航運業,19.20499572036021,95953169,114380971,11508
-,2616,山隆,1150911,-0.7935234538547351,791533,11.000036752545114,707434,785252,油電燃氣業,10.6093398639996,5379543,5950277,11508
-,2617,台航,1150911,-0.7192281882886153,454515,22.294523053907632,368983,451246,航運業,19.008403471245394,2752672,3275911,11508
-,2618,長榮航,1150911,1.9481659781440248,22453631,24.91631705549541,18325120,22891065,航運業,18.060054290686185,147069425,173630243,11508
-,2630,亞航,1150911,-17.20797540360655,347368,-27.23051736920278,395211,287593,航運業,-22.36782549063983,3517244,2730513,11508
-,2633,台灣高鐵,1150911,2.2525940087668053,4573616,-1.572249872878074,4751344,4676641,航運業,3.318294496556257,35872012,37062351,11508
-,2634,漢翔,1150911,-3.552133166204058,3196727,13.152590617859552,2724794,3083175,航運業,9.471277250380826,21067412,23062765,11508
運價與貨量較去年同期增加所致,2636,台驊控股,1150911,3.4156625863497223,2812690,85.48459503786516,1568196,2908762,航運業,17.912643295520123,14539010,17143331,11508
-,2637,慧洋-KY,1150911,-4.030388923688277,2097738,34.96367119988952,1491654,2013191,航運業,35.384472552201,10178685,13780359,11508
-,2642,宅配通,1150911,-2.25470887276119,259457,-17.08206229790128,305853,253607,航運業,-18.323604120917665,2580202,2107416,11508
-,2645,長榮航太,1150911,7.285860826444938,1722583,25.965948554084736,1467133,1848088,航運業,14.867151119951593,11780152,13531525,11508
-,2646,星宇航空,1150911,-2.620261357590416,5728856,47.787823252625145,3774834,5578745,航運業,33.97906965675668,29751256,39860456,11508
-,2701,萬企,1150911,-2.6508796318489045,20861,0.2468160726626518,20258,20308,觀光餐旅,1.8965351991182249,166936,170102,11508
-,2702,華園,1150911,-12.865774357862794,147632,10.740173206384188,116162,128638,觀光餐旅,8.169338847114055,938497,1015166,11508
-,2704,國賓,1150911,-1.0765310765310765,109890,4.4697086184362265,104056,108707,觀光餐旅,4.6148464378262535,883323,924087,11508
-,2705,六福,1150911,13.686927826272088,187880,-0.6664248376955559,215028,213595,觀光餐旅,-0.25410896275637407,1440327,1436667,11508
-,2706,第一店,1150911,83.60139983739262,28289,3.621019870720613,50124,51939,觀光餐旅,1.748382549252015,253949,258389,11508
-,2707,晶華,1150911,13.355578028792406,525069,7.577868993202221,553269,595195,觀光餐旅,5.557406286390941,4481713,4730780,11508
-,2712,遠雄來,1150911,9.955755421774136,68935,-2.241539413949649,77536,75798,觀光餐旅,6.609811492766337,377333,402274,11508
-,2722,夏都,1150911,-6.6234691361407165,72998,-2.101226553299055,69626,68163,觀光餐旅,-0.012858061290092149,419970,419916,11508
-,2723,美食-KY,1150911,3.783042365225824,1385948,-3.235769382392474,1486478,1438379,觀光餐旅,-10.091956536480073,12328868,11084644,11508
-,2727,王品,1150911,20.03994493305657,2102895,11.310893132346035,2267805,2524314,觀光餐旅,12.333406512291909,15528143,17443292,11508
-,2731,雄獅,1150911,-13.992689117472038,2964348,6.988488132071125,2383019,2549556,觀光餐旅,9.927571226946057,19990398,21974959,11508
-,2739,寒舍,1150911,8.56943500853822,381227,9.318725667830561,378614,413896,觀光餐旅,4.539888961976162,3335434,3486859,11508
-,2748,雲品,1150911,3.1534184611035196,169784,2.210679894951853,171350,175138,觀光餐旅,3.92368389380886,1595312,1657907,11508
-,2753,八方雲集,1150911,1.75155957386117,806310,9.290082630316254,750693,820433,觀光餐旅,7.920341520331531,5766216,6222920,11508
-,2762,世界健身-KY,1150911,0.09729977940663317,988697,5.206317955870409,940684,989659,運動休閒,8.44024616263937,7138370,7740866,11508
-,2801,彰銀,1150911,-3.7911181427636205,4787242,21.134188454548564,3802190,4605752,金融保險業,14.336532468002106,30805622,35222080,11508
-,2812,台中銀,1150911,7.936272900082451,1830179,1.760042446658356,1941260,1975427,金融保險業,16.73809307413978,13346371,15580299,11508
主係票債淨利息收入及金融商品收益增加,2820,華票,1150911,16.76994849736105,313382,54.67421856837923,236585,365936,金融保險業,46.660801813515754,1990388,2919119,11508
-,2834,臺企銀,1150911,-5.433134839349536,3624795,8.817960929271047,3150082,3427855,金融保險業,6.522609793458852,24014682,25581066,11508
-,2836,高雄銀,1150911,-26.486976083558904,575211,-1.5414168461493685,429475,422855,金融保險業,11.304491298497048,3303165,3676571,11508
-,2838,聯邦銀,1150911,48.77816899340448,1362136,3.881349694132072,1950842,2026561,金融保險業,15.767843868384817,13181853,15260347,11508
-,2845,遠東銀,1150911,-10.709758397392266,1281112,5.0653083005513615,1088759,1143908,金融保險業,13.973074152306104,8500828,9688655,11508
-,2849,安泰銀,1150911,0.6943121014439639,545720,18.897849055215733,462169,549509,金融保險業,19.4971425919971,3706856,4429587,11508
今年單月營收及累計營收較去年同期增加，主因今年泛自營業務操作獲利優於去年同期所致。,2855,統一證,1150911,122.47776672091175,1689247,109.8769286098819,1790668,3758199,金融保險業,217.39974254466642,7243975,22992358,11508
-,2884,玉山金,1150911,12.303929261760363,8761315,19.28818447821957,8248345,9839301,金融保險業,21.262494272560335,59734370,72435387,11508
本月及年度手續費及佣金淨收益及FVPL損益，較去年同期分別增加4.9億元及42.67億元。,2889,國票金,1150911,22.110855687865797,1111445,51.8964745383324,893500,1357195,金融保險業,94.92137098120422,5091886,9925174,11508
本月及本年累計營業收入較去年本月及去年累計營業收入增加，係因利息收入、手續費收入及有價證券評價利益增加所致。,2890,永豐金,1150911,0.975452104876698,9954051,49.48292252285266,6723944,10051148,金融保險業,53.91258195129241,48949045,75338739,11508
-,2897,王道銀行,1150911,-0.3365979755199884,1144689,7.888838661721287,1057418,1140836,金融保險業,25.138842116597022,6984192,8739937,11508
-,2901,欣欣,1150911,7.421875,11008,4.6923417441345725,11295,11825,貿易百貨,3.7148652564474065,86275,89480,11508
-,2903,遠百,1150911,8.173842182768833,2417480,-0.6393460561691366,2631908,2615081,貿易百貨,-0.5013017704817845,21101262,20995481,11508
-,2904,匯僑,1150911,4.869606731515188,33514,-18.981097279852467,43380,35146,其他,-17.765352167941927,336402,276639,11508
-,2906,高林,1150911,-4.371456898085771,786740,7.888725250488645,697337,752348,貿易百貨,2.4842683638344316,5702363,5844025,11508
-,2908,特力,1150911,1.0035749030542993,2574895,-5.434177906512505,2750186,2600736,貿易百貨,1.4833808344575172,22693498,23030129,11508
-,2910,統領,1150911,9.793370140005125,42927,5.443196563604635,44698,47131,貿易百貨,7.222603941078071,344931,369844,11508
-,2911,麗嬰房,1150911,-4.420273882015816,145172,-22.678056962624893,179451,138755,貿易百貨,-26.961570518890102,1552506,1133926,11508
